date,boarding_count,alighting_count,passenger_count,service_number,bus_stop_id
2022/02/02,0,0,2,1,3
2022/02/02,5,0,7,1,4
2022/02/02,0,6,1,1,5
2022/02/02,3,0,3,2,1
2022/02/02,7,0,10,2,2
2022/02/02,1,0,11,2,3
2022/02/02,1,0,12,2,4
2022/02/02,0,11,1,2,5
2022/02/02,2,0,2,3,1
2022/02/02,5,0,7,3,2
2022/02/02,3,0,10,3,3
2022/02/02,3,0,13,3,4
2022/02/02,0,11,2,3,5
2022/02/02,1,0,1,4,1
2022/02/02,5,0,6,4,2
2022/02/02,5,0,11,4,3
2022/02/02,10,1,20,4,4
2022/02/02,0,14,6,4,5
2022/02/02,2,0,2,5,1
2022/02/02,6,0,8,5,2
2022/02/02,5,0,13,5,3
2022/02/02,6,0,19,5,4
2022/02/02,0,12,7,5,5
2022/02/02,1,0,1,6,1
2022/02/02,3,0,4,6,2
2022/02/02,1,0,5,6,3
2022/02/02,3,0,8,6,4
2022/02/02,0,7,1,6,5
2022/02/02,1,0,1,7,1
2022/02/02,3,0,4,7,2
2022/02/02,0,0,4,7,3
2022/02/02,6,1,9,7,4
2022/02/02,0,6,3,7,5
2022/02/02,1,0,1,8,1
2022/02/02,2,0,3,8,2
2022/02/02,3,0,6,8,3
2022/02/02,1,0,7,8,4
2022/02/02,0,6,1,8,5
2022/02/02,2,0,2,9,1
2022/02/02,3,0,5,9,2
2022/02/02,3,0,8,9,3
2022/02/02,2,0,10,9,4
2022/02/02,0,8,2,9,5
2022/02/02,0,0,0,10,1
2022/02/02,2,0,2,10,2
2022/02/02,0,0,2,10,3
2022/02/02,7,0,9,10,4
2022/02/02,0,9,0,10,5
2022/02/02,0,0,0,11,1
2022/02/02,2,0,2,11,2
2022/02/02,1,0,3,11,3
2022/02/02,1,0,4,11,4
2022/02/02,0,4,0,11,5
2022/02/02,1,0,1,12,1
2022/02/02,3,0,4,12,2
2022/02/02,0,0,4,12,3
2022/02/02,0,0,4,12,4
2022/02/02,1,4,1,12,5
2022/02/02,1,0,1,13,1
2022/02/02,3,0,4,13,2
2022/02/02,0,0,4,13,3
2022/02/02,3,0,7,13,4
2022/02/02,0,6,1,13,5
2022/02/02,0,0,0,14,1
2022/02/02,2,0,2,14,2
2022/02/02,0,0,2,14,3
2022/02/02,2,0,4,14,4
2022/02/02,0,6,-2,14,5
2022/02/02,1,0,1,15,1
2022/02/02,0,0,1,15,2
2022/02/02,0,0,1,15,3
2022/02/02,6,0,7,15,4
2022/02/02,0,7,0,15,5
2022/02/02,1,0,1,16,1
2022/02/02,1,0,2,16,2
2022/02/02,0,0,2,16,3
2022/02/02,1,0,3,16,4
2022/02/02,0,2,1,16,5
2022/02/02,5,0,5,17,1
2022/02/02,2,0,7,17,2
2022/02/02,0,0,7,17,3
2022/02/02,4,0,11,17,4
2022/02/02,0,8,3,17,5
2022/02/02,0,0,0,18,1
2022/02/02,1,0,1,18,2
2022/02/02,0,0,1,18,3
2022/02/02,4,0,5,18,4
2022/02/02,0,3,2,18,5
2022/02/02,0,0,0,19,1
2022/02/02,1,0,1,19,2
2022/02/02,2,0,3,19,3
2022/02/02,11,0,14,19,4
2022/02/02,0,11,3,19,5
2022/02/02,1,0,1,20,1
2022/02/02,1,0,2,20,2
2022/02/02,0,0,2,20,3
2022/02/02,2,0,4,20,4
2022/02/02,0,3,1,20,5
2022/02/02,4,0,4,21,1
2022/02/02,0,0,4,21,2
2022/02/02,0,0,4,21,3
2022/02/02,3,0,7,21,4
2022/02/02,0,3,4,21,5
2022/02/02,0,0,0,22,1
2022/02/02,0,0,0,22,2
2022/02/02,0,0,0,22,3
2022/02/02,1,0,1,22,4
2022/02/02,1,1,1,22,5
2022/02/02,1,0,1,23,1
2022/02/02,0,0,1,23,2
2022/02/02,0,0,1,23,3
2022/02/02,1,0,2,23,4
2022/02/02,0,3,-1,23,5
2022/02/02,2,0,2,24,1
2022/02/02,0,0,2,24,2
2022/02/02,0,0,2,24,3
2022/02/02,0,0,2,24,4
2022/02/02,0,0,2,24,5
2022/02/02,0,0,0,25,1
2022/02/02,1,0,1,25,2
2022/02/02,0,0,1,25,3
2022/02/02,2,0,3,25,4
2022/02/02,0,2,1,25,5
2022/02/02,1,0,1,26,1
2022/02/02,0,0,1,26,2
2022/02/02,0,0,1,26,3
2022/02/02,0,0,1,26,4
2022/02/02,0,0,1,26,5
2022/02/03,1,0,1,1,1
2022/02/03,2,0,3,1,2
2022/02/03,0,0,3,1,3
2022/02/03,1,0,4,1,4
2022/02/03,0,6,-2,1,5
2022/02/03,0,0,0,2,1
2022/02/03,8,0,8,2,2
2022/02/03,2,0,10,2,3
2022/02/03,1,0,11,2,4
2022/02/03,0,7,4,2,5
2022/02/03,3,0,3,3,1
2022/02/03,9,0,12,3,2
2022/02/03,5,0,17,3,3
2022/02/03,5,0,22,3,4
2022/02/03,0,20,2,3,5
2022/02/03,2,0,2,4,1
2022/02/03,7,0,9,4,2
2022/02/03,6,0,15,4,3
2022/02/03,2,0,17,4,4
2022/02/03,0,14,3,4,5
2022/02/03,2,0,2,5,1
2022/02/03,1,0,3,5,2
2022/02/03,4,0,7,5,3
2022/02/03,2,0,9,5,4
2022/02/03,0,8,1,5,5
2022/02/03,0,0,0,6,1
2022/02/03,5,0,5,6,2
2022/02/03,1,0,6,6,3
2022/02/03,6,0,12,6,4
2022/02/03,1,11,2,6,5
2022/02/03,1,0,1,7,1
2022/02/03,4,0,5,7,2
2022/02/03,0,0,5,7,3
2022/02/03,0,0,5,7,4
2022/02/03,0,4,1,7,5
2022/02/03,2,0,2,8,1
2022/02/03,0,0,2,8,2
2022/02/03,2,0,4,8,3
2022/02/03,3,0,7,8,4
2022/02/03,0,7,0,8,5
2022/02/03,1,0,1,9,1
2022/02/03,2,0,3,9,2
2022/02/03,0,0,3,9,3
2022/02/03,2,0,5,9,4
2022/02/03,0,6,-1,9,5
2022/02/03,5,0,5,10,1
2022/02/03,1,0,6,10,2
2022/02/03,1,0,7,10,3
2022/02/03,2,0,9,10,4
2022/02/03,0,5,4,10,5
2022/02/03,4,0,4,11,1
2022/02/03,3,0,7,11,2
2022/02/03,2,0,9,11,3
2022/02/03,2,0,11,11,4
2022/02/03,0,6,5,11,5
2022/02/03,0,0,0,12,1
2022/02/03,5,0,5,12,2
2022/02/03,1,0,6,12,3
2022/02/03,8,0,14,12,4
2022/02/03,0,11,3,12,5
2022/02/03,0,0,0,13,1
2022/02/03,4,0,4,13,2
2022/02/03,1,0,5,13,3
2022/02/03,1,1,5,13,4
2022/02/03,0,7,-2,13,5
2022/02/03,1,0,1,14,1
2022/02/03,2,0,3,14,2
2022/02/03,0,0,3,14,3
2022/02/03,2,0,5,14,4
2022/02/03,0,4,1,14,5
2022/02/03,2,0,2,15,1
2022/02/03,0,0,2,15,2
2022/02/03,0,0,2,15,3
2022/02/03,4,0,6,15,4
2022/02/03,0,5,1,15,5
2022/02/03,1,0,1,16,1
2022/02/03,0,0,1,16,2
2022/02/03,1,0,2,16,3
2022/02/03,5,0,7,16,4
2022/02/03,0,6,1,16,5
2022/02/03,4,0,4,17,1
2022/02/03,1,0,5,17,2
2022/02/03,0,0,5,17,3
2022/02/03,3,0,8,17,4
2022/02/03,0,4,4,17,5
2022/02/03,1,0,1,18,1
2022/02/03,1,0,2,18,2
2022/02/03,3,0,5,18,3
2022/02/03,4,0,9,18,4
2022/02/03,0,5,4,18,5
2022/02/03,0,0,0,19,1
2022/02/03,2,0,2,19,2
2022/02/03,1,0,3,19,3
2022/02/03,8,0,11,19,4
2022/02/03,0,10,1,19,5
2022/02/03,0,0,0,20,1
2022/02/03,0,0,0,20,2
2022/02/03,0,0,0,20,3
2022/02/03,1,0,1,20,4
2022/02/03,0,1,0,20,5
2022/02/03,2,0,2,21,1
2022/02/03,0,0,2,21,2
2022/02/03,0,0,2,21,3
2022/02/03,4,0,6,21,4
2022/02/03,0,2,4,21,5
2022/02/03,0,0,0,22,1
2022/02/03,1,0,1,22,2
2022/02/03,0,0,1,22,3
2022/02/03,1,0,2,22,4
2022/02/03,0,1,1,22,5
2022/02/03,1,0,1,23,1
2022/02/03,0,0,1,23,2
2022/02/03,0,0,1,23,3
2022/02/03,2,0,3,23,4
2022/02/03,0,3,0,23,5
2022/02/03,1,0,1,24,1
2022/02/03,1,0,2,24,2
2022/02/03,0,0,2,24,3
2022/02/03,1,0,3,24,4
2022/02/03,0,2,1,24,5
2022/02/03,1,0,1,25,1
2022/02/03,0,0,1,25,2
2022/02/03,0,0,1,25,3
2022/02/03,2,0,3,25,4
2022/02/03,0,1,2,25,5
2022/02/03,1,0,1,26,1
2022/02/03,0,0,1,26,2
2022/02/03,0,0,1,26,3
2022/02/03,0,0,1,26,4
2022/02/03,0,0,1,26,5
2022/02/04,1,0,1,1,1
2022/02/04,1,0,2,1,2
2022/02/04,0,0,2,1,3
2022/02/04,1,0,3,1,4
2022/02/04,0,3,0,1,5
2022/02/04,3,0,3,2,1
2022/02/04,11,0,14,2,2
2022/02/04,0,0,14,2,3
2022/02/04,4,0,18,2,4
2022/02/04,0,15,3,2,5
2022/02/04,3,0,3,3,1
2022/02/04,7,0,10,3,2
2022/02/04,1,0,11,3,3
2022/02/04,5,0,16,3,4
2022/02/04,0,13,3,3,5
2022/02/04,1,0,1,4,1
2022/02/04,5,0,6,4,2
2022/02/04,8,0,14,4,3
2022/02/04,4,0,18,4,4
2022/02/04,0,17,1,4,5
2022/02/04,1,0,1,5,1
2022/02/04,2,0,3,5,2
2022/02/04,4,0,7,5,3
2022/02/04,6,0,13,5,4
2022/02/04,0,8,5,5,5
2022/02/04,1,0,1,6,1
2022/02/04,2,0,3,6,2
2022/02/04,1,0,4,6,3
2022/02/04,4,0,8,6,4
2022/02/04,0,8,0,6,5
2022/02/04,0,0,0,7,1
2022/02/04,3,0,3,7,2
2022/02/04,0,0,3,7,3
2022/02/04,2,0,5,7,4
2022/02/04,0,5,0,7,5
2022/02/04,0,0,0,8,1
2022/02/04,5,0,5,8,2
2022/02/04,2,0,7,8,3
2022/02/04,5,0,12,8,4
2022/02/04,0,10,2,8,5
2022/02/04,1,0,1,9,1
2022/02/04,3,0,4,9,2
2022/02/04,1,0,5,9,3
2022/02/04,5,0,10,9,4
2022/02/04,0,10,0,9,5
2022/02/04,0,0,0,10,1
2022/02/04,1,0,1,10,2
2022/02/04,1,0,2,10,3
2022/02/04,3,0,5,10,4
2022/02/04,0,6,-1,10,5
2022/02/04,1,0,1,11,1
2022/02/04,2,0,3,11,2
2022/02/04,0,0,3,11,3
2022/02/04,4,0,7,11,4
2022/02/04,0,5,2,11,5
2022/02/04,0,0,0,12,1
2022/02/04,5,0,5,12,2
2022/02/04,0,0,5,12,3
2022/02/04,1,0,6,12,4
2022/02/04,0,5,1,12,5
2022/02/04,0,0,0,13,1
2022/02/04,2,0,2,13,2
2022/02/04,2,0,4,13,3
2022/02/04,5,0,9,13,4
2022/02/04,0,7,2,13,5
2022/02/04,4,0,4,14,1
2022/02/04,3,0,7,14,2
2022/02/04,0,0,7,14,3
2022/02/04,2,0,9,14,4
2022/02/04,0,5,4,14,5
2022/02/04,1,0,1,15,1
2022/02/04,1,0,2,15,2
2022/02/04,1,0,3,15,3
2022/02/04,8,1,10,15,4
2022/02/04,0,8,2,15,5
2022/02/04,3,0,3,16,1
2022/02/04,4,0,4,16,2
2022/02/04,0,0,4,16,3
2022/02/04,5,0,9,16,4
2022/02/04,1,9,1,16,5
2022/02/04,0,0,0,17,1
2022/02/04,1,0,4,17,2
2022/02/04,0,0,4,17,3
2022/02/04,9,1,12,17,4
2022/02/04,1,13,0,17,5
2022/02/04,2,0,2,18,1
2022/02/04,1,0,3,18,2
2022/02/04,0,0,3,18,3
2022/02/04,2,0,5,18,4
2022/02/04,0,4,1,18,5
2022/02/04,0,0,0,19,1
2022/02/04,2,0,2,19,2
2022/02/04,0,0,2,19,3
2022/02/04,4,1,5,19,4
2022/02/04,0,4,1,19,5
2022/02/04,0,0,0,20,1
2022/02/04,1,0,1,20,2
2022/02/04,1,0,2,20,3
2022/02/04,4,0,6,20,4
2022/02/04,0,7,-1,20,5
2022/02/04,2,0,2,21,1
2022/02/04,1,0,3,21,2
2022/02/04,0,0,3,21,3
2022/02/04,5,0,8,21,4
2022/02/04,0,4,4,21,5
2022/02/04,0,0,0,22,1
2022/02/04,2,0,2,22,2
2022/02/04,0,0,2,22,3
2022/02/04,3,0,5,22,4
2022/02/04,0,4,1,22,5
2022/02/04,0,0,0,23,1
2022/02/04,0,0,0,23,2
2022/02/04,0,0,0,23,3
2022/02/04,2,0,2,23,4
2022/02/04,0,2,0,23,5
2022/02/04,1,0,1,24,1
2022/02/04,0,0,1,24,2
2022/02/04,0,0,1,24,3
2022/02/04,0,0,1,24,4
2022/02/04,0,0,1,24,5
2022/02/04,0,0,0,25,1
2022/02/04,0,0,0,25,2
2022/02/04,0,0,0,25,3
2022/02/04,2,0,2,25,4
2022/02/04,0,1,1,25,5
2022/02/04,1,0,1,26,1
2022/02/04,0,0,1,26,2
2022/02/04,0,0,1,26,3
2022/02/04,0,0,1,26,4
2022/02/04,0,0,1,26,5
2022/02/05,0,0,0,1,1
2022/02/05,0,0,0,1,2
2022/02/05,0,0,0,1,3
2022/02/05,1,0,1,1,4
2022/02/05,0,2,-1,1,5
2022/02/05,0,0,0,2,1
2022/02/05,3,0,3,2,2
2022/02/05,0,0,3,2,3
2022/02/05,1,0,4,2,4
2022/02/05,0,4,0,2,5
2022/02/05,1,0,1,3,1
2022/02/05,3,0,4,3,2
2022/02/05,0,0,4,3,3
2022/02/05,3,0,7,3,4
2022/02/05,1,6,2,3,5
2022/02/05,0,0,0,4,1
2022/02/05,1,0,1,4,2
2022/02/05,3,0,4,4,3
2022/02/05,2,0,6,4,4
2022/02/05,0,4,2,4,5
2022/02/05,2,0,2,5,1
2022/02/05,4,0,6,5,2
2022/02/05,0,0,6,5,3
2022/02/05,2,0,8,5,4
2022/02/05,0,7,1,5,5
2022/02/05,0,0,0,6,1
2022/02/05,3,0,3,6,2
2022/02/05,0,0,3,6,3
2022/02/05,10,0,13,6,4
2022/02/05,0,9,4,6,5
2022/02/05,0,0,0,7,1
2022/02/05,2,0,2,7,2
2022/02/05,1,0,3,7,3
2022/02/05,6,0,9,7,4
2022/02/05,0,11,-2,7,5
2022/02/05,0,0,0,8,1
2022/02/05,4,0,4,8,2
2022/02/05,0,0,4,8,3
2022/02/05,2,0,6,8,4
2022/02/05,0,6,0,8,5
2022/02/05,1,0,1,9,1
2022/02/05,2,0,3,9,2
2022/02/05,2,0,5,9,3
2022/02/05,2,0,7,9,4
2022/02/05,1,5,3,9,5
2022/02/05,0,0,0,10,1
2022/02/05,4,0,4,10,2
2022/02/05,4,0,8,10,3
2022/02/05,5,0,13,10,4
2022/02/05,0,12,1,10,5
2022/02/05,2,0,2,11,1
2022/02/05,1,0,3,11,2
2022/02/05,0,0,3,11,3
2022/02/05,8,0,11,11,4
2022/02/05,0,8,3,11,5
2022/02/05,1,0,1,12,1
2022/02/05,1,0,2,12,2
2022/02/05,0,0,2,12,3
2022/02/05,1,0,3,12,4
2022/02/05,0,1,2,12,5
2022/02/05,0,0,0,13,1
2022/02/05,1,0,1,13,2
2022/02/05,0,0,1,13,3
2022/02/05,3,0,4,13,4
2022/02/05,0,2,2,13,5
2022/02/05,0,0,0,14,1
2022/02/05,0,0,0,14,2
2022/02/05,0,0,0,14,3
2022/02/05,2,0,2,14,4
2022/02/05,0,2,0,14,5
2022/02/05,0,0,0,15,1
2022/02/05,6,0,6,15,2
2022/02/05,0,0,6,15,3
2022/02/05,4,0,10,15,4
2022/02/05,0,8,2,15,5
2022/02/05,1,0,1,16,1
2022/02/05,0,0,1,16,2
2022/02/05,0,0,1,16,3
2022/02/05,2,0,3,16,4
2022/02/05,0,2,1,16,5
2022/02/05,0,0,0,17,1
2022/02/05,3,0,3,17,2
2022/02/05,0,0,3,17,3
2022/02/05,3,0,6,17,4
2022/02/05,0,7,-1,17,5
2022/02/05,0,0,0,18,1
2022/02/05,0,0,0,18,2
2022/02/05,0,0,0,18,3
2022/02/05,3,0,3,18,4
2022/02/05,0,1,2,18,5
2022/02/05,1,0,1,19,1
2022/02/05,1,0,2,19,2
2022/02/05,1,0,3,19,3
2022/02/05,4,0,7,19,4
2022/02/05,0,6,1,19,5
2022/02/05,1,0,1,20,1
2022/02/05,3,0,4,20,2
2022/02/05,0,0,4,20,3
2022/02/05,1,0,5,20,4
2022/02/05,0,5,0,20,5
2022/02/05,5,0,5,21,1
2022/02/05,0,0,5,21,2
2022/02/05,0,0,5,21,3
2022/02/05,1,0,6,21,4
2022/02/05,0,1,5,21,5
2022/02/05,0,0,0,22,1
2022/02/05,0,0,0,22,2
2022/02/05,0,0,0,22,3
2022/02/05,0,0,0,22,4
2022/02/05,0,0,0,22,5
2022/02/05,1,0,1,23,1
2022/02/05,0,0,1,23,2
2022/02/05,0,0,1,23,3
2022/02/05,2,0,3,23,4
2022/02/05,0,3,0,23,5
2022/02/05,0,0,0,24,1
2022/02/05,0,0,0,24,2
2022/02/05,0,0,0,24,3
2022/02/05,2,0,2,24,4
2022/02/05,0,1,1,24,5
2022/02/05,0,0,0,25,1
2022/02/05,0,0,0,25,2
2022/02/05,0,0,0,25,3
2022/02/05,1,0,1,25,4
2022/02/05,0,1,0,25,5
2022/02/05,0,0,0,26,1
2022/02/05,1,0,1,26,2
2022/02/05,0,0,1,26,3
2022/02/05,0,0,1,26,4
2022/02/05,0,0,1,26,5
2022/02/06,0,0,0,1,1
2022/02/06,2,0,2,1,2
2022/02/06,0,0,2,1,3
2022/02/06,1,0,3,1,4
2022/02/06,0,2,1,1,5
2022/02/06,1,0,1,2,1
2022/02/06,2,0,3,2,2
2022/02/06,0,0,3,2,3
2022/02/06,1,0,4,2,4
2022/02/06,0,3,1,2,5
2022/02/06,1,0,1,3,1
2022/02/06,1,0,2,3,2
2022/02/06,2,0,4,3,3
2022/02/06,3,0,7,3,4
2022/02/06,0,8,-1,3,5
2022/02/06,0,0,0,4,1
2022/02/06,4,0,4,4,2
2022/02/06,1,0,5,4,3
2022/02/06,3,0,8,4,4
2022/02/06,0,7,1,4,5
2022/02/06,0,0,0,5,1
2022/02/06,2,0,2,5,2
2022/02/06,0,0,2,5,3
2022/02/06,5,0,7,5,4
2022/02/06,0,4,3,5,5
2022/02/06,0,0,0,6,1
2022/02/06,3,0,3,6,2
2022/02/06,0,0,3,6,3
2022/02/06,4,0,7,6,4
2022/02/06,0,5,2,6,5
2022/02/06,0,0,0,7,1
2022/02/06,2,0,2,7,2
2022/02/06,6,0,8,7,3
2022/02/06,0,0,8,7,4
2022/02/06,0,7,1,7,5
2022/02/06,5,0,5,8,1
2022/02/06,1,0,6,8,2
2022/02/06,3,0,9,8,3
2022/02/06,1,0,10,8,4
2022/02/06,0,5,5,8,5
2022/02/06,0,0,0,9,1
2022/02/06,3,0,3,9,2
2022/02/06,1,0,4,9,3
2022/02/06,5,0,9,9,4
2022/02/06,0,9,0,9,5
2022/02/06,0,0,0,10,1
2022/02/06,7,0,7,10,2
2022/02/06,0,0,7,10,3
2022/02/06,12,1,18,10,4
2022/02/06,0,12,6,10,5
2022/02/06,0,0,0,11,1
2022/02/06,3,0,3,11,2
2022/02/06,0,0,3,11,3
2022/02/06,5,0,8,11,4
2022/02/06,0,8,0,11,5
2022/02/06,0,0,0,12,1
2022/02/06,1,0,1,12,2
2022/02/06,0,0,1,12,3
2022/02/06,2,0,3,12,4
2022/02/06,0,2,1,12,5
2022/02/06,0,0,0,13,1
2022/02/06,1,0,1,13,2
2022/02/06,1,0,2,13,3
2022/02/06,4,0,6,13,4
2022/02/06,0,6,0,13,5
2022/02/06,0,0,0,14,1
2022/02/06,0,0,0,14,2
2022/02/06,0,0,0,14,3
2022/02/06,1,0,1,14,4
2022/02/06,0,1,0,14,5
2022/02/06,0,0,0,15,1
2022/02/06,1,0,1,15,2
2022/02/06,0,0,1,15,3
2022/02/06,8,0,9,15,4
2022/02/06,0,9,0,15,5
2022/02/06,1,0,1,16,1
2022/02/06,0,0,1,16,2
2022/02/06,0,0,1,16,3
2022/02/06,0,0,1,16,4
2022/02/06,1,0,2,16,5
2022/02/06,0,0,0,17,1
2022/02/06,0,0,0,17,2
2022/02/06,0,0,0,17,3
2022/02/06,5,0,5,17,4
2022/02/06,0,6,-1,17,5
2022/02/06,0,0,0,18,1
2022/02/06,2,0,2,18,2
2022/02/06,0,0,2,18,3
2022/02/06,3,0,5,18,4
2022/02/06,0,2,3,18,5
2022/02/06,0,0,0,19,1
2022/02/06,0,0,0,19,2
2022/02/06,0,0,0,19,3
2022/02/06,1,0,1,19,4
2022/02/06,0,1,0,19,5
2022/02/06,1,0,1,20,1
2022/02/06,1,0,2,20,2
2022/02/06,0,0,2,20,3
2022/02/06,0,0,2,20,4
2022/02/06,0,1,1,20,5
2022/02/06,2,0,2,21,1
2022/02/06,2,0,4,21,2
2022/02/06,0,0,4,21,3
2022/02/06,1,0,5,21,4
2022/02/06,0,1,4,21,5
2022/02/06,1,0,1,22,1
2022/02/06,0,0,1,22,2
2022/02/06,0,0,1,22,3
2022/02/06,2,0,3,22,4
2022/02/06,0,0,3,22,5
2022/02/06,0,0,0,23,1
2022/02/06,0,0,0,23,2
2022/02/06,0,0,0,23,3
2022/02/06,1,0,1,23,4
2022/02/06,0,1,0,23,5
2022/02/06,0,0,0,24,1
2022/02/06,0,0,0,24,2
2022/02/06,0,0,0,24,3
2022/02/06,0,0,0,24,4
2022/02/06,0,0,0,24,5
2022/02/06,2,0,2,25,1
2022/02/06,0,0,2,25,2
2022/02/06,0,0,2,25,3
2022/02/06,1,1,2,25,4
2022/02/06,0,0,2,25,5
2022/02/06,0,0,0,26,1
2022/02/06,0,0,0,26,2
2022/02/06,0,0,0,26,3
2022/02/06,0,0,0,26,4
2022/02/06,0,0,0,26,5
2022/02/07,2,0,2,1,1
2022/02/07,2,0,4,1,2
2022/02/07,2,0,6,1,3
2022/02/07,1,0,7,1,4
2022/02/07,0,6,1,1,5
2022/02/07,3,0,3,2,1
2022/02/07,8,0,11,2,2
2022/02/07,0,0,11,2,3
2022/02/07,5,0,16,2,4
2022/02/07,0,12,4,2,5
2022/02/07,2,0,2,3,1
2022/02/07,5,0,7,3,2
2022/02/07,3,0,10,3,3
2022/02/07,3,0,13,3,4
2022/02/07,0,12,1,3,5
2022/02/07,2,0,2,4,1
2022/02/07,3,0,5,4,2
2022/02/07,8,0,13,4,3
2022/02/07,3,0,16,4,4
2022/02/07,0,12,4,4,5
2022/02/07,1,0,1,5,1
2022/02/07,7,0,8,5,2
2022/02/07,4,0,12,5,3
2022/02/07,5,0,17,5,4
2022/02/07,0,15,2,5,5
2022/02/07,1,0,1,6,1
2022/02/07,5,0,6,6,2
2022/02/07,1,0,7,6,3
2022/02/07,7,0,14,6,4
2022/02/07,0,13,1,6,5
2022/02/07,3,0,3,7,1
2022/02/07,0,0,3,7,2
2022/02/07,0,0,3,7,3
2022/02/07,8,0,11,7,4
2022/02/07,0,9,2,7,5
2022/02/07,0,0,0,8,1
2022/02/07,4,0,4,8,2
2022/02/07,0,0,4,8,3
