date,boarding_count,alighting_count,passenger_count,service_number,bus_stop_id
2022/03/01,1,0,1,22,2
2022/03/01,0,0,1,22,3
2022/03/01,1,0,2,22,4
2022/03/01,0,2,0,22,5
2022/03/01,2,0,2,23,1
2022/03/01,0,0,2,23,2
2022/03/01,0,0,2,23,3
2022/03/01,5,0,7,23,4
2022/03/01,0,5,2,23,5
2022/03/01,4,0,4,24,1
2022/03/01,3,0,7,24,2
2022/03/01,0,0,7,24,3
2022/03/01,4,0,11,24,4
2022/03/01,0,6,5,24,5
2022/03/01,0,0,0,25,1
2022/03/01,1,0,1,25,2
2022/03/01,0,0,1,25,3
2022/03/01,2,0,3,25,4
2022/03/01,0,2,1,25,5
2022/03/01,2,0,2,26,1
2022/03/01,0,0,2,26,2
2022/03/01,0,0,2,26,3
2022/03/01,0,0,2,26,4
2022/03/01,0,0,2,26,5
2022/03/02,0,0,0,1,1
2022/03/02,1,0,1,1,2
2022/03/02,1,0,2,1,3
2022/03/02,1,0,3,1,4
2022/03/02,0,3,0,1,5
2022/03/02,2,0,2,2,1
2022/03/02,9,0,11,2,2
2022/03/02,2,0,13,2,3
2022/03/02,1,0,14,2,4
2022/03/02,0,14,0,2,5
2022/03/02,0,0,0,3,1
2022/03/02,7,0,7,3,2
2022/03/02,5,0,12,3,3
2022/03/02,5,0,17,3,4
2022/03/02,0,18,-1,3,5
2022/03/02,1,0,1,4,1
2022/03/02,9,3,7,4,2
2022/03/02,3,0,10,4,3
2022/03/02,4,0,14,4,4
2022/03/02,0,13,1,4,5
2022/03/02,0,0,0,5,1
2022/03/02,7,0,7,5,2
2022/03/02,7,0,14,5,3
2022/03/02,5,0,19,5,4
2022/03/02,0,15,4,5,5
2022/03/02,3,0,3,6,1
2022/03/02,3,0,6,6,2
2022/03/02,0,0,6,6,3
2022/03/02,5,0,11,6,4
2022/03/02,0,9,2,6,5
2022/03/02,,0,,7,1
2022/03/02,,,,7,2
2022/03/02,,,,7,3
2022/03/02,,,,7,4
2022/03/02,,,,7,5
2022/03/02,1,0,1,8,1
2022/03/02,3,0,4,8,2
2022/03/02,1,0,5,8,3
2022/03/02,3,0,8,8,4
2022/03/02,0,7,1,8,5
2022/03/02,0,0,0,9,1
2022/03/02,7,0,7,9,2
2022/03/02,0,0,7,9,3
2022/03/02,6,0,13,9,4
2022/03/02,0,13,0,9,5
2022/03/02,2,0,2,10,1
2022/03/02,8,0,10,10,2
2022/03/02,0,0,10,10,3
2022/03/02,5,0,15,10,4
2022/03/02,0,11,4,10,5
2022/03/02,3,0,3,11,1
2022/03/02,4,0,7,11,2
2022/03/02,7,0,14,11,3
2022/03/02,6,1,19,11,4
2022/03/02,0,18,1,11,5
2022/03/02,2,0,2,12,1
2022/03/02,6,0,8,12,2
2022/03/02,0,0,8,12,3
2022/03/02,1,0,9,12,4
2022/03/02,0,8,1,12,5
2022/03/02,0,0,0,13,1
2022/03/02,3,0,3,13,2
2022/03/02,2,0,5,13,3
2022/03/02,3,0,8,13,4
2022/03/02,1,4,5,13,5
2022/03/02,2,0,2,14,1
2022/03/02,1,0,3,14,2
2022/03/02,0,0,3,14,3
2022/03/02,3,0,6,14,4
2022/03/02,0,4,2,14,5
2022/03/02,1,0,1,15,1
2022/03/02,2,0,3,15,2
2022/03/02,0,0,3,15,3
2022/03/02,4,0,7,15,4
2022/03/02,0,6,1,15,5
2022/03/02,6,0,6,16,1
2022/03/02,2,0,3,16,2
2022/03/02,0,0,3,16,3
2022/03/02,5,0,8,16,4
2022/03/02,0,7,1,16,5
2022/03/02,1,0,1,17,1
2022/03/02,2,0,8,17,2
2022/03/02,0,0,8,17,3
2022/03/02,4,0,12,17,4
2022/03/02,0,7,5,17,5
2022/03/02,0,0,0,18,1
2022/03/02,2,0,2,18,2
2022/03/02,1,0,3,18,3
2022/03/02,2,0,5,18,4
2022/03/02,0,4,1,18,5
2022/03/02,0,0,0,19,1
2022/03/02,6,0,6,19,2
2022/03/02,3,0,9,19,3
2022/03/02,6,0,15,19,4
2022/03/02,0,13,2,19,5
2022/03/02,0,0,0,20,1
2022/03/02,0,0,0,20,2
2022/03/02,0,0,0,20,3
2022/03/02,7,0,7,20,4
2022/03/02,0,5,2,20,5
2022/03/02,2,0,2,21,1
2022/03/02,0,0,2,21,2
2022/03/02,0,0,2,21,3
2022/03/02,5,0,7,21,4
2022/03/02,0,3,4,21,5
2022/03/02,1,0,1,22,1
2022/03/02,0,0,1,22,2
2022/03/02,0,0,1,22,3
2022/03/02,2,0,3,22,4
2022/03/02,0,2,1,22,5
2022/03/02,1,0,1,23,1
2022/03/02,0,0,1,23,2
2022/03/02,0,0,1,23,3
2022/03/02,3,0,4,23,4
2022/03/02,0,3,1,23,5
2022/03/02,2,0,2,24,1
2022/03/02,1,0,3,24,2
2022/03/02,0,0,3,24,3
2022/03/02,3,0,6,24,4
2022/03/02,0,4,2,24,5
2022/03/02,0,0,0,25,1
2022/03/02,2,0,2,25,2
2022/03/02,0,0,2,25,3
2022/03/02,4,0,6,25,4
2022/03/02,0,4,2,25,5
2022/03/02,1,0,1,26,1
2022/03/02,0,0,1,26,2
2022/03/02,0,0,1,26,3
2022/03/02,0,0,1,26,4
2022/03/02,0,0,1,26,5
2022/03/03,2,0,2,1,1
2022/03/03,1,0,3,1,2
2022/03/03,1,0,4,1,3
2022/03/03,3,0,7,1,4
2022/03/03,0,7,0,1,5
2022/03/03,1,0,1,2,1
2022/03/03,5,0,6,2,2
2022/03/03,1,0,7,2,3
2022/03/03,3,2,8,2,4
2022/03/03,1,8,1,2,5
2022/03/03,0,0,0,3,1
2022/03/03,11,0,11,3,2
2022/03/03,3,0,14,3,3
2022/03/03,5,0,19,3,4
2022/03/03,0,20,-1,3,5
2022/03/03,1,0,1,4,1
2022/03/03,1,0,2,4,2
2022/03/03,6,0,8,4,3
2022/03/03,8,0,16,4,4
2022/03/03,0,14,2,4,5
2022/03/03,0,0,0,5,1
2022/03/03,6,2,4,5,2
2022/03/03,3,0,7,5,3
2022/03/03,4,0,11,5,4
2022/03/03,0,12,-1,5,5
2022/03/03,3,0,3,6,1
2022/03/03,4,0,7,6,2
2022/03/03,2,0,9,6,3
2022/03/03,6,0,15,6,4
2022/03/03,0,15,0,6,5
2022/03/03,0,0,0,7,1
2022/03/03,4,0,4,7,2
2022/03/03,0,0,4,7,3
2022/03/03,4,0,8,7,4
2022/03/03,0,9,-1,7,5
2022/03/03,0,0,0,8,1
2022/03/03,2,0,2,8,2
2022/03/03,0,0,2,8,3
2022/03/03,5,0,7,8,4
2022/03/03,0,7,0,8,5
2022/03/03,4,0,4,9,1
2022/03/03,10,0,14,9,2
2022/03/03,1,0,15,9,3
2022/03/03,5,0,20,9,4
2022/03/03,0,16,4,9,5
2022/03/03,0,0,0,10,1
2022/03/03,6,0,6,10,2
2022/03/03,4,0,10,10,3
2022/03/03,7,1,16,10,4
2022/03/03,0,16,0,10,5
2022/03/03,4,0,4,11,1
2022/03/03,3,0,7,11,2
2022/03/03,1,0,8,11,3
2022/03/03,11,0,19,11,4
2022/03/03,0,15,4,11,5
2022/03/03,0,0,0,12,1
2022/03/03,2,0,2,12,2
2022/03/03,1,0,3,12,3
2022/03/03,1,0,4,12,4
2022/03/03,0,6,-2,12,5
2022/03/03,0,0,0,13,1
2022/03/03,2,0,2,13,2
2022/03/03,1,0,3,13,3
2022/03/03,4,0,7,13,4
2022/03/03,0,6,1,13,5
2022/03/03,1,0,1,14,1
2022/03/03,2,0,3,14,2
2022/03/03,0,0,3,14,3
2022/03/03,2,0,5,14,4
2022/03/03,0,4,1,14,5
2022/03/03,2,0,2,15,1
2022/03/03,5,0,7,15,2
2022/03/03,0,0,7,15,3
2022/03/03,5,0,12,15,4
2022/03/03,0,12,0,15,5
2022/03/03,1,0,1,16,1
2022/03/03,0,0,1,16,2
2022/03/03,2,0,3,16,3
2022/03/03,3,0,6,16,4
2022/03/03,0,3,3,16,5
2022/03/03,6,0,6,17,1
2022/03/03,1,0,7,17,2
2022/03/03,2,0,9,17,3
2022/03/03,7,0,16,17,4
2022/03/03,0,6,10,17,5
2022/03/03,0,0,0,18,1
2022/03/03,2,0,2,18,2
2022/03/03,1,0,3,18,3
2022/03/03,13,0,16,18,4
2022/03/03,0,12,4,18,5
2022/03/03,0,0,0,19,1
2022/03/03,3,0,3,19,2
2022/03/03,0,0,3,19,3
2022/03/03,7,0,10,19,4
2022/03/03,0,11,-1,19,5
2022/03/03,0,0,0,20,1
2022/03/03,0,0,0,20,2
2022/03/03,0,0,0,20,3
2022/03/03,6,0,6,20,4
2022/03/03,0,5,1,20,5
2022/03/03,3,0,3,21,1
2022/03/03,1,0,4,21,2
2022/03/03,0,0,4,21,3
2022/03/03,8,0,12,21,4
2022/03/03,0,8,4,21,5
2022/03/03,0,0,0,22,1
2022/03/03,0,0,0,22,2
2022/03/03,0,0,0,22,3
2022/03/03,1,0,1,22,4
2022/03/03,0,1,0,22,5
2022/03/03,1,0,1,23,1
2022/03/03,0,0,1,23,2
2022/03/03,0,0,1,23,3
2022/03/03,4,0,5,23,4
2022/03/03,0,4,1,23,5
2022/03/03,1,0,1,24,1
2022/03/03,0,0,1,24,2
2022/03/03,0,0,1,24,3
2022/03/03,1,0,2,24,4
2022/03/03,0,1,1,24,5
2022/03/03,0,0,0,25,1
2022/03/03,1,0,1,25,2
2022/03/03,0,0,1,25,3
2022/03/03,0,0,1,25,4
2022/03/03,0,1,0,25,5
2022/03/03,1,0,1,26,1
2022/03/03,0,0,1,26,2
2022/03/03,0,0,1,26,3
2022/03/03,1,0,2,26,4
2022/03/03,0,0,2,26,5
2022/03/04,1,0,1,1,1
2022/03/04,1,0,2,1,2
2022/03/04,1,0,3,1,3
2022/03/04,1,0,4,1,4
2022/03/04,0,3,1,1,5
2022/03/04,0,0,0,2,1
2022/03/04,5,0,5,2,2
2022/03/04,3,0,8,2,3
2022/03/04,1,0,9,2,4
2022/03/04,0,8,1,2,5
2022/03/04,2,0,2,3,1
2022/03/04,8,0,10,3,2
2022/03/04,3,0,13,3,3
2022/03/04,4,0,17,3,4
2022/03/04,0,14,3,3,5
2022/03/04,3,0,3,4,1
2022/03/04,4,0,7,4,2
2022/03/04,7,0,14,4,3
2022/03/04,6,0,20,4,4
2022/03/04,0,17,3,4,5
2022/03/04,5,0,5,5,1
2022/03/04,0,0,2,5,2
2022/03/04,1,0,3,5,3
2022/03/04,11,0,14,5,4
2022/03/04,0,14,0,5,5
2022/03/04,2,0,2,6,1
2022/03/04,5,0,10,6,2
2022/03/04,1,0,11,6,3
2022/03/04,3,0,14,6,4
2022/03/04,0,6,8,6,5
2022/03/04,0,0,0,7,1
2022/03/04,1,0,1,7,2
2022/03/04,2,0,3,7,3
2022/03/04,4,0,7,7,4
2022/03/04,0,8,-1,7,5
2022/03/04,,0,,8,1
2022/03/04,,,,8,2
2022/03/04,,,,8,3
2022/03/04,,,,8,4
2022/03/04,,,,8,5
2022/03/04,1,0,1,9,1
2022/03/04,8,0,9,9,2
2022/03/04,1,0,10,9,3
2022/03/04,5,0,15,9,4
2022/03/04,0,14,1,9,5
2022/03/04,0,0,0,10,1
2022/03/04,3,0,3,10,2
2022/03/04,0,0,3,10,3
2022/03/04,3,0,6,10,4
2022/03/04,0,6,0,10,5
2022/03/04,1,0,1,11,1
2022/03/04,3,1,3,11,2
2022/03/04,1,0,4,11,3
2022/03/04,7,0,11,11,4
2022/03/04,0,14,-3,11,5
2022/03/04,0,0,0,12,1
2022/03/04,3,0,3,12,2
2022/03/04,0,0,3,12,3
2022/03/04,1,0,4,12,4
2022/03/04,0,5,-1,12,5
2022/03/04,0,0,0,13,1
2022/03/04,1,0,1,13,2
2022/03/04,0,0,1,13,3
2022/03/04,5,0,6,13,4
2022/03/04,0,6,0,13,5
2022/03/04,1,0,1,14,1
2022/03/04,4,0,5,14,2
2022/03/04,1,0,6,14,3
2022/03/04,1,0,7,14,4
2022/03/04,0,5,2,14,5
2022/03/04,1,0,1,15,1
2022/03/04,5,0,6,15,2
2022/03/04,1,0,7,15,3
2022/03/04,5,0,12,15,4
2022/03/04,0,11,1,15,5
2022/03/04,0,0,0,16,1
2022/03/04,1,0,1,16,2
2022/03/04,2,0,3,16,3
2022/03/04,7,1,9,16,4
2022/03/04,1,5,5,16,5
2022/03/04,4,0,4,17,1
2022/03/04,2,0,6,17,2
2022/03/04,3,0,9,17,3
2022/03/04,8,0,17,17,4
2022/03/04,0,11,6,17,5
2022/03/04,0,0,0,18,1
2022/03/04,3,0,3,18,2
2022/03/04,1,0,4,18,3
2022/03/04,6,0,10,18,4
2022/03/04,0,10,0,18,5
2022/03/04,0,0,0,19,1
2022/03/04,2,0,2,19,2
2022/03/04,3,0,5,19,3
2022/03/04,9,0,14,19,4
2022/03/04,0,12,2,19,5
2022/03/04,0,0,0,20,1
2022/03/04,0,0,0,20,2
2022/03/04,0,0,0,20,3
2022/03/04,7,0,7,20,4
2022/03/04,0,6,1,20,5
2022/03/04,4,0,4,21,1
2022/03/04,3,0,7,21,2
2022/03/04,0,0,7,21,3
2022/03/04,4,0,11,21,4
2022/03/04,0,9,2,21,5
2022/03/04,0,0,0,22,1
2022/03/04,0,0,0,22,2
2022/03/04,0,0,0,22,3
2022/03/04,1,0,1,22,4
2022/03/04,0,1,0,22,5
2022/03/04,0,0,0,23,1
2022/03/04,1,0,1,23,2
2022/03/04,0,0,1,23,3
2022/03/04,1,0,2,23,4
2022/03/04,0,2,0,23,5
2022/03/04,1,0,1,24,1
2022/03/04,3,0,4,24,2
2022/03/04,0,0,4,24,3
2022/03/04,3,0,7,24,4
2022/03/04,0,5,2,24,5
2022/03/04,2,0,2,25,1
2022/03/04,0,0,2,25,2
2022/03/04,0,0,2,25,3
2022/03/04,1,0,3,25,4
2022/03/04,0,2,1,25,5
2022/03/04,1,0,1,26,1
2022/03/04,0,0,1,26,2
2022/03/04,0,0,1,26,3
2022/03/04,1,0,2,26,4
2022/03/04,0,0,2,26,5
2022/03/05,0,0,0,1,1
2022/03/05,1,0,1,1,2
2022/03/05,0,0,1,1,3
2022/03/05,2,0,3,1,4
2022/03/05,0,1,2,1,5
2022/03/05,1,0,1,2,1
2022/03/05,0,0,1,2,2
2022/03/05,0,0,1,2,3
2022/03/05,0,0,1,2,4
2022/03/05,0,1,0,2,5
2022/03/05,2,0,2,3,1
2022/03/05,2,0,4,3,2
2022/03/05,1,0,5,3,3
2022/03/05,7,0,12,3,4
2022/03/05,0,8,4,3,5
2022/03/05,1,0,1,4,1
2022/03/05,5,0,6,4,2
2022/03/05,2,0,8,4,3
2022/03/05,3,0,11,4,4
2022/03/05,0,8,3,4,5
2022/03/05,1,0,1,5,1
2022/03/05,5,0,6,5,2
2022/03/05,0,0,6,5,3
2022/03/05,5,0,11,5,4
2022/03/05,0,9,2,5,5
2022/03/05,1,0,1,6,1
2022/03/05,5,0,6,6,2
2022/03/05,1,0,7,6,3
2022/03/05,7,0,14,6,4
2022/03/05,1,15,0,6,5
2022/03/05,0,0,0,7,1
2022/03/05,3,0,3,7,2
2022/03/05,2,0,5,7,3
2022/03/05,6,0,11,7,4
2022/03/05,0,9,2,7,5
2022/03/05,2,0,2,8,1
2022/03/05,4,0,6,8,2
2022/03/05,4,0,10,8,3
2022/03/05,1,0,11,8,4
2022/03/05,0,9,2,8,5
2022/03/05,1,0,1,9,1
2022/03/05,6,0,7,9,2
2022/03/05,0,0,7,9,3
2022/03/05,2,0,9,9,4
2022/03/05,1,7,3,9,5
2022/03/05,0,0,0,10,1
2022/03/05,1,0,1,10,2
2022/03/05,3,0,4,10,3
2022/03/05,10,0,14,10,4
2022/03/05,0,12,2,10,5
2022/03/05,1,0,1,11,1
2022/03/05,5,0,6,11,2
2022/03/05,2,0,8,11,3
2022/03/05,11,1,18,11,4
2022/03/05,0,14,4,11,5
2022/03/05,1,0,1,12,1
2022/03/05,2,0,3,12,2
2022/03/05,0,0,3,12,3
2022/03/05,4,0,7,12,4
2022/03/05,0,6,1,12,5
2022/03/05,0,0,0,13,1
2022/03/05,3,0,3,13,2
2022/03/05,1,0,4,13,3
2022/03/05,9,0,13,13,4
2022/03/05,0,11,2,13,5
2022/03/05,0,0,0,14,1
2022/03/05,3,0,3,14,2
2022/03/05,1,0,4,14,3
2022/03/05,2,0,6,14,4
2022/03/05,0,8,-2,14,5
2022/03/05,2,0,2,15,1
2022/03/05,0,0,2,15,2
2022/03/05,1,0,3,15,3
2022/03/05,7,0,10,15,4
2022/03/05,0,5,5,15,5
2022/03/05,2,0,2,16,1
2022/03/05,1,0,3,16,2
2022/03/05,2,0,5,16,3
2022/03/05,5,0,10,16,4
2022/03/05,0,7,3,16,5
2022/03/05,0,0,0,17,1
2022/03/05,0,0,0,17,2
2022/03/05,0,0,0,17,3
2022/03/05,28,0,28,17,4
2022/03/05,0,25,3,17,5
2022/03/05,2,0,2,18,1
2022/03/05,2,0,4,18,2
2022/03/05,2,0,6,18,3
2022/03/05,4,0,10,18,4
2022/03/05,0,6,4,18,5
2022/03/05,0,0,0,19,1
2022/03/05,0,0,0,19,2
2022/03/05,1,0,1,19,3
2022/03/05,4,5,0,19,4
2022/03/05,0,0,0,19,5
2022/03/05,0,0,0,20,1
2022/03/05,0,0,0,20,2
2022/03/05,0,0,0,20,3
2022/03/05,6,0,6,20,4
2022/03/05,0,4,2,20,5
2022/03/05,3,0,3,21,1
2022/03/05,0,0,3,21,2
2022/03/05,0,0,3,21,3
2022/03/05,0,0,3,21,4
2022/03/05,0,0,3,21,5
2022/03/05,0,0,0,22,1
2022/03/05,1,0,1,22,2
2022/03/05,0,0,1,22,3
2022/03/05,0,0,1,22,4
2022/03/05,0,1,0,22,5
2022/03/05,2,0,2,23,1
2022/03/05,0,0,2,23,2
2022/03/05,0,0,2,23,3
2022/03/05,2,0,4,23,4
2022/03/05,0,4,0,23,5
2022/03/05,0,0,0,24,1
2022/03/05,0,0,0,24,2
2022/03/05,0,0,0,24,3
2022/03/05,5,0,5,24,4
2022/03/05,0,3,2,24,5
2022/03/05,0,0,0,25,1
2022/03/05,0,0,0,25,2
2022/03/05,0,0,0,25,3
2022/03/05,1,0,1,25,4
2022/03/05,0,0,1,25,5
2022/03/05,0,0,0,26,1
2022/03/05,0,0,0,26,2
2022/03/05,0,0,0,26,3
2022/03/05,0,0,0,26,4
2022/03/05,0,0,0,26,5
2022/03/06,1,0,1,1,1
2022/03/06,0,0,1,1,2
2022/03/06,0,0,1,1,3
2022/03/06,1,0,2,1,4
2022/03/06,0,1,1,1,5
2022/03/06,0,0,0,2,1
2022/03/06,3,0,3,2,2
2022/03/06,1,0,4,2,3
2022/03/06,0,0,4,2,4
2022/03/06,0,3,1,2,5
2022/03/06,1,0,1,3,1
2022/03/06,3,0,4,3,2
2022/03/06,0,0,4,3,3
2022/03/06,3,0,7,3,4
2022/03/06,0,7,0,3,5
2022/03/06,0,0,0,4,1
2022/03/06,3,0,3,4,2
2022/03/06,2,0,5,4,3
2022/03/06,3,0,8,4,4
2022/03/06,0,7,1,4,5
2022/03/06,5,0,5,5,1
2022/03/06,1,0,6,5,2
2022/03/06,0,0,6,5,3
2022/03/06,4,0,10,5,4
2022/03/06,0,7,3,5,5
2022/03/06,1,0,1,6,1
2022/03/06,2,0,3,6,2
2022/03/06,3,0,6,6,3
2022/03/06,5,0,11,6,4
2022/03/06,1,11,1,6,5
2022/03/06,1,0,1,7,1
2022/03/06,2,0,3,7,2
2022/03/06,0,0,3,7,3
2022/03/06,7,1,9,7,4
2022/03/06,0,9,0,7,5
2022/03/06,1,0,1,8,1
2022/03/06,4,0,5,8,2
2022/03/06,5,0,10,8,3
2022/03/06,8,0,18,8,4
2022/03/06,0,18,0,8,5
2022/03/06,0,0,0,9,1
2022/03/06,6,0,6,9,2
2022/03/06,4,0,10,9,3
2022/03/06,5,0,15,9,4
2022/03/06,0,15,0,9,5
2022/03/06,0,0,0,10,1
2022/03/06,2,0,2,10,2
2022/03/06,1,0,3,10,3
2022/03/06,10,0,13,10,4
2022/03/06,0,11,2,10,5
2022/03/06,0,0,0,11,1
2022/03/06,6,0,6,11,2
2022/03/06,4,0,10,11,3
2022/03/06,10,0,20,11,4
2022/03/06,0,18,2,11,5
2022/03/06,1,0,1,12,1
2022/03/06,3,0,4,12,2
2022/03/06,0,0,4,12,3
2022/03/06,4,0,8,12,4
2022/03/06,0,6,2,12,5
2022/03/06,0,0,0,13,1
2022/03/06,0,0,0,13,2
2022/03/06,0,0,0,13,3
2022/03/06,3,0,3,13,4
2022/03/06,0,2,1,13,5
2022/03/06,0,0,0,14,1
2022/03/06,3,0,3,14,2
2022/03/06,0,0,3,14,3
2022/03/06,2,0,5,14,4
2022/03/06,0,6,-1,14,5
2022/03/06,1,0,1,15,1
2022/03/06,2,0,3,15,2
2022/03/06,0,0,3,15,3
2022/03/06,10,0,13,15,4
2022/03/06,0,8,5,15,5
2022/03/06,0,0,0,16,1
2022/03/06,1,0,1,16,2
2022/03/06,3,0,4,16,3
2022/03/06,4,0,8,16,4
2022/03/06,1,7,2,16,5
2022/03/06,0,0,0,17,1
2022/03/06,2,0,2,17,2
2022/03/06,0,0,2,17,3
2022/03/06,3,0,5,17,4
2022/03/06,0,4,1,17,5
2022/03/06,0,0,0,18,1
2022/03/06,0,0,0,18,2
2022/03/06,0,0,0,18,3
2022/03/06,0,0,0,18,4
2022/03/06,0,0,0,18,5
2022/03/06,1,0,1,19,1
2022/03/06,0,0,1,19,2
2022/03/06,0,0,1,19,3
2022/03/06,5,0,6,19,4
2022/03/06,0,4,2,19,5
2022/03/06,2,0,2,20,1
2022/03/06,2,0,4,20,2
2022/03/06,0,0,4,20,3
2022/03/06,3,0,7,20,4
2022/03/06,0,4,3,20,5
2022/03/06,1,0,1,21,1
2022/03/06,0,0,1,21,2
2022/03/06,0,0,1,21,3
2022/03/06,2,0,3,21,4
2022/03/06,0,2,1,21,5
2022/03/06,1,0,1,22,1
2022/03/06,0,0,1,22,2
2022/03/06,0,0,1,22,3
2022/03/06,0,0,1,22,4
2022/03/06,0,0,1,22,5
2022/03/06,1,0,1,23,1
2022/03/06,0,0,1,23,2
2022/03/06,0,0,1,23,3
2022/03/06,1,0,2,23,4
2022/03/06,0,1,1,23,5
2022/03/06,0,0,0,24,1
2022/03/06,0,0,0,24,2
2022/03/06,0,0,0,24,3
2022/03/06,1,0,1,24,4
2022/03/06,0,1,0,24,5
2022/03/06,1,0,1,25,1
2022/03/06,0,0,1,25,2
2022/03/06,0,0,1,25,3
2022/03/06,0,0,1,25,4
2022/03/06,0,0,1,25,5
2022/03/06,0,0,0,26,1
2022/03/06,0,0,0,26,2
2022/03/06,0,0,0,26,3
2022/03/06,0,0,0,26,4
2022/03/06,0,0,0,26,5
2022/03/07,0,0,0,1,1
2022/03/07,3,0,3,1,2
2022/03/07,1,0,4,1,3
2022/03/07,2,0,6,1,4
2022/03/07,0,4,2,1,5
2022/03/07,1,0,1,2,1
2022/03/07,6,0,7,2,2
2022/03/07,1,0,8,2,3
2022/03/07,2,0,10,2,4
2022/03/07,0,10,0,2,5
2022/03/07,1,0,1,3,1
2022/03/07,7,0,8,3,2
2022/03/07,3,0,11,3,3
2022/03/07,5,0,16,3,4
2022/03/07,0,12,4,3,5
2022/03/07,1,0,1,4,1
2022/03/07,2,0,3,4,2
2022/03/07,7,0,10,4,3
2022/03/07,12,0,22,4,4
2022/03/07,0,17,5,4,5
2022/03/07,1,0,1,5,1
2022/03/07,3,0,4,5,2
2022/03/07,6,0,10,5,3
2022/03/07,6,0,16,5,4
2022/03/07,0,14,2,5,5
2022/03/07,2,0,2,6,1
2022/03/07,4,0,6,6,2
2022/03/07,2,0,8,6,3
2022/03/07,6,0,14,6,4
2022/03/07,0,11,3,6,5
2022/03/07,0,0,0,7,1
2022/03/07,3,0,3,7,2
2022/03/07,2,0,5,7,3
2022/03/07,3,1,7,7,4
2022/03/07,1,6,2,7,5
2022/03/07,5,0,5,8,1
2022/03/07,2,0,7,8,2
2022/03/07,0,0,7,8,3
2022/03/07,7,0,14,8,4
2022/03/07,0,9,5,8,5
