date,boarding_count,alighting_count,passenger_count,service_number,bus_stop_id
2021/11/01,0,0,1,26,2
2021/11/01,0,0,1,26,3
2021/11/01,0,0,1,26,4
2021/11/01,0,0,1,26,5
2021/11/02,,,,1,1
2021/11/02,,,,1,2
2021/11/02,,,,1,3
2021/11/02,,,,1,4
2021/11/02,,,,1,5
2021/11/02,2,0,2,2,1
2021/11/02,11,0,13,2,2
2021/11/02,2,0,15,2,3
2021/11/02,4,0,19,2,4
2021/11/02,0,13,6,2,5
2021/11/02,0,0,0,3,1
2021/11/02,12,0,12,3,2
2021/11/02,3,0,15,3,3
2021/11/02,5,0,20,3,4
2021/11/02,0,17,3,3,5
2021/11/02,,,,4,1
2021/11/02,,,,4,2
2021/11/02,,,,4,3
2021/11/02,,,,4,4
2021/11/02,,,,4,5
2021/11/02,1,0,1,5,1
2021/11/02,7,0,8,5,2
2021/11/02,4,0,12,5,3
2021/11/02,6,0,18,5,4
2021/11/02,0,14,4,5,5
2021/11/02,1,0,1,6,1
2021/11/02,3,0,4,6,2
2021/11/02,3,0,7,6,3
2021/11/02,11,0,18,6,4
2021/11/02,0,14,4,6,5
2021/11/02,,,,7,1
2021/11/02,,,,7,2
2021/11/02,,,,7,3
2021/11/02,,,,7,4
2021/11/02,,,,7,5
2021/11/02,1,0,1,8,1
2021/11/02,4,0,5,8,2
2021/11/02,0,0,5,8,3
2021/11/02,10,0,15,8,4
2021/11/02,0,9,6,8,5
2021/11/02,1,0,1,9,1
2021/11/02,4,0,5,9,2
2021/11/02,2,0,7,9,3
2021/11/02,3,0,10,9,4
2021/11/02,0,6,4,9,5
2021/11/02,,,,10,1
2021/11/02,,,,10,2
2021/11/02,,,,10,3
2021/11/02,,,,10,4
2021/11/02,,,,10,5
2021/11/02,5,0,5,11,1
2021/11/02,4,0,9,11,2
2021/11/02,0,0,9,11,3
2021/11/02,12,0,21,11,4
2021/11/02,0,16,5,11,5
2021/11/02,,,,12,1
2021/11/02,,,,12,2
2021/11/02,,,,12,3
2021/11/02,,,,12,4
2021/11/02,,,,12,5
2021/11/02,1,0,1,13,1
2021/11/02,1,1,1,13,2
2021/11/02,2,0,3,13,3
2021/11/02,5,0,8,13,4
2021/11/02,0,6,2,13,5
2021/11/02,,,,14,1
2021/11/02,,,,14,2
2021/11/02,,,,14,3
2021/11/02,,,,14,4
2021/11/02,,,,14,5
2021/11/02,2,0,2,15,1
2021/11/02,3,0,5,15,2
2021/11/02,1,0,6,15,3
2021/11/02,11,0,17,15,4
2021/11/02,0,15,2,15,5
2021/11/02,0,0,0,16,1
2021/11/02,3,0,3,16,2
2021/11/02,0,0,3,16,3
2021/11/02,3,0,6,16,4
2021/11/02,0,4,2,16,5
2021/11/02,,,,17,1
2021/11/02,,,,17,2
2021/11/02,,,,17,3
2021/11/02,,,,17,4
2021/11/02,,,,17,5
2021/11/02,0,0,0,18,1
2021/11/02,1,0,1,18,2
2021/11/02,1,0,2,18,3
2021/11/02,5,0,7,18,4
2021/11/02,0,4,3,18,5
2021/11/02,0,0,0,19,1
2021/11/02,4,0,4,19,2
2021/11/02,2,1,5,19,3
2021/11/02,15,0,20,19,4
2021/11/02,0,15,5,19,5
2021/11/02,,,,20,1
2021/11/02,,,,20,2
2021/11/02,,,,20,3
2021/11/02,,,,20,4
2021/11/02,,,,20,5
2021/11/02,5,0,5,21,1
2021/11/02,1,0,6,21,2
2021/11/02,0,0,6,21,3
2021/11/02,6,0,12,21,4
2021/11/02,0,6,6,21,5
2021/11/02,0,0,0,22,1
2021/11/02,0,0,0,22,2
2021/11/02,0,0,0,22,3
2021/11/02,2,0,2,22,4
2021/11/02,1,5,-2,22,5
2021/11/02,,,,23,1
2021/11/02,,,,23,2
2021/11/02,,,,23,3
2021/11/02,,,,23,4
2021/11/02,,,,23,5
2021/11/02,1,0,1,24,1
2021/11/02,1,0,2,24,2
2021/11/02,0,0,2,24,3
2021/11/02,0,0,2,24,4
2021/11/02,0,1,1,24,5
2021/11/02,0,0,0,25,1
2021/11/02,0,0,0,25,2
2021/11/02,0,0,0,25,3
2021/11/02,0,0,0,25,4
2021/11/02,0,0,0,25,5
2021/11/02,1,0,1,26,1
2021/11/02,0,0,1,26,2
2021/11/02,0,0,1,26,3
2021/11/02,1,0,2,26,4
2021/11/02,0,1,1,26,5
2021/11/03,,,,1,1
2021/11/03,,,,1,2
2021/11/03,,,,1,3
2021/11/03,,,,1,4
2021/11/03,,,,1,5
2021/11/03,4,0,4,2,1
2021/11/03,1,0,5,2,2
2021/11/03,1,0,6,2,3
2021/11/03,0,0,6,2,4
2021/11/03,0,3,3,2,5
2021/11/03,1,0,1,3,1
2021/11/03,1,0,2,3,2
2021/11/03,0,0,2,3,3
2021/11/03,3,0,5,3,4
2021/11/03,0,3,2,3,5
2021/11/03,,,,4,1
2021/11/03,,,,4,2
2021/11/03,,,,4,3
2021/11/03,,,,4,4
2021/11/03,,,,4,5
2021/11/03,1,0,1,5,1
2021/11/03,4,0,5,5,2
2021/11/03,2,0,7,5,3
2021/11/03,3,0,10,5,4
2021/11/03,0,9,1,5,5
2021/11/03,0,0,0,6,1
2021/11/03,5,0,5,6,2
2021/11/03,1,0,6,6,3
2021/11/03,8,0,14,6,4
2021/11/03,0,13,1,6,5
2021/11/03,,,,7,1
2021/11/03,,,,7,2
2021/11/03,,,,7,3
2021/11/03,,,,7,4
2021/11/03,,,,7,5
2021/11/03,1,0,1,8,1
2021/11/03,2,0,3,8,2
2021/11/03,0,0,3,8,3
2021/11/03,5,0,8,8,4
2021/11/03,0,7,1,8,5
2021/11/03,3,0,3,9,1
2021/11/03,6,0,9,9,2
2021/11/03,3,0,12,9,3
2021/11/03,11,0,23,9,4
2021/11/03,0,24,-1,9,5
2021/11/03,,,,10,1
2021/11/03,,,,10,2
2021/11/03,,,,10,3
2021/11/03,,,,10,4
2021/11/03,,,,10,5
2021/11/03,0,0,0,11,1
2021/11/03,7,0,7,11,2
2021/11/03,3,0,10,11,3
2021/11/03,7,0,17,11,4
2021/11/03,0,18,-1,11,5
2021/11/03,,,,12,1
2021/11/03,,,,12,2
2021/11/03,,,,12,3
2021/11/03,,,,12,4
2021/11/03,,,,12,5
2021/11/03,1,0,1,13,1
2021/11/03,1,0,2,13,2
2021/11/03,5,0,7,13,3
2021/11/03,7,0,14,13,4
2021/11/03,0,11,3,13,5
2021/11/03,,,,14,1
2021/11/03,,,,14,2
2021/11/03,,,,14,3
2021/11/03,,,,14,4
2021/11/03,,,,14,5
2021/11/03,0,0,0,15,1
2021/11/03,4,0,4,15,2
2021/11/03,6,0,10,15,3
2021/11/03,20,0,30,15,4
2021/11/03,0,23,7,15,5
2021/11/03,0,0,0,16,1
2021/11/03,0,0,0,16,2
2021/11/03,0,0,0,16,3
2021/11/03,9,0,9,16,4
2021/11/03,0,8,1,16,5
2021/11/03,,,,17,1
2021/11/03,,,,17,2
2021/11/03,,,,17,3
2021/11/03,,,,17,4
2021/11/03,,,,17,5
2021/11/03,0,0,0,18,1
2021/11/03,0,0,0,18,2
2021/11/03,0,0,0,18,3
2021/11/03,9,0,9,18,4
2021/11/03,0,6,3,18,5
2021/11/03,0,0,0,19,1
2021/11/03,2,0,2,19,2
2021/11/03,0,0,2,19,3
2021/11/03,3,0,5,19,4
2021/11/03,0,3,2,19,5
2021/11/03,,,,20,1
2021/11/03,,,,20,2
2021/11/03,,,,20,3
2021/11/03,,,,20,4
2021/11/03,,,,20,5
2021/11/03,5,0,5,21,1
2021/11/03,0,0,5,21,2
2021/11/03,0,0,5,21,3
2021/11/03,4,0,9,21,4
2021/11/03,0,5,4,21,5
2021/11/03,0,0,0,22,1
2021/11/03,1,0,1,22,2
2021/11/03,0,0,1,22,3
2021/11/03,3,1,3,22,4
2021/11/03,1,4,0,22,5
2021/11/03,,,,23,1
2021/11/03,,,,23,2
2021/11/03,,,,23,3
2021/11/03,,,,23,4
2021/11/03,,,,23,5
2021/11/03,1,0,1,24,1
2021/11/03,0,0,1,24,2
2021/11/03,0,0,1,24,3
2021/11/03,0,0,1,24,4
2021/11/03,0,0,1,24,5
2021/11/03,1,0,1,25,1
2021/11/03,0,0,1,25,2
2021/11/03,0,0,1,25,3
2021/11/03,1,0,2,25,4
2021/11/03,1,2,1,25,5
2021/11/03,2,0,2,26,1
2021/11/03,0,0,2,26,2
2021/11/03,0,0,2,26,3
2021/11/03,1,0,3,26,4
2021/11/03,0,0,3,26,5
2021/11/04,,,,1,1
2021/11/04,,,,1,2
2021/11/04,,,,1,3
2021/11/04,,,,1,4
2021/11/04,,,,1,5
2021/11/04,0,0,0,2,1
2021/11/04,7,0,7,2,2
2021/11/04,0,0,7,2,3
2021/11/04,6,0,13,2,4
2021/11/04,0,11,2,2,5
2021/11/04,0,0,0,3,1
2021/11/04,18,0,18,3,2
2021/11/04,5,0,23,3,3
2021/11/04,5,0,28,3,4
2021/11/04,0,23,5,3,5
2021/11/04,,,,4,1
2021/11/04,,,,4,2
2021/11/04,,,,4,3
2021/11/04,,,,4,4
2021/11/04,,,,4,5
2021/11/04,1,0,1,5,1
2021/11/04,5,0,6,5,2
2021/11/04,2,0,8,5,3
2021/11/04,6,0,14,5,4
2021/11/04,0,8,6,5,5
2021/11/04,0,0,0,6,1
2021/11/04,2,0,2,6,2
2021/11/04,1,0,3,6,3
2021/11/04,8,0,11,6,4
2021/11/04,1,10,2,6,5
2021/11/04,,,,7,1
2021/11/04,,,,7,2
2021/11/04,,,,7,3
2021/11/04,,,,7,4
2021/11/04,,,,7,5
2021/11/04,1,0,1,8,1
2021/11/04,2,0,3,8,2
2021/11/04,0,0,3,8,3
2021/11/04,6,0,9,8,4
2021/11/04,0,7,2,8,5
2021/11/04,0,0,0,9,1
2021/11/04,4,0,4,9,2
2021/11/04,3,0,7,9,3
2021/11/04,9,0,16,9,4
2021/11/04,0,15,1,9,5
2021/11/04,,,,10,1
2021/11/04,,,,10,2
2021/11/04,,,,10,3
2021/11/04,,,,10,4
2021/11/04,,,,10,5
2021/11/04,4,0,4,11,1
2021/11/04,1,0,5,11,2
2021/11/04,0,0,5,11,3
2021/11/04,11,0,16,11,4
2021/11/04,0,13,3,11,5
2021/11/04,,,,12,1
2021/11/04,,,,12,2
2021/11/04,,,,12,3
2021/11/04,,,,12,4
2021/11/04,,,,12,5
2021/11/04,0,0,0,13,1
2021/11/04,1,0,1,13,2
2021/11/04,0,0,1,13,3
2021/11/04,2,0,3,13,4
2021/11/04,0,3,0,13,5
2021/11/04,,,,14,1
2021/11/04,,,,14,2
2021/11/04,,,,14,3
2021/11/04,,,,14,4
2021/11/04,,,,14,5
2021/11/04,0,0,0,15,1
2021/11/04,0,0,0,15,2
2021/11/04,2,0,2,15,3
2021/11/04,5,0,7,15,4
2021/11/04,0,6,1,15,5
2021/11/04,0,0,0,16,1
2021/11/04,5,0,5,16,2
2021/11/04,1,0,6,16,3
2021/11/04,6,0,12,16,4
2021/11/04,0,12,0,16,5
2021/11/04,,,,17,1
2021/11/04,,,,17,2
2021/11/04,,,,17,3
2021/11/04,,,,17,4
2021/11/04,,,,17,5
2021/11/04,0,0,0,18,1
2021/11/04,1,0,1,18,2
2021/11/04,1,0,2,18,3
2021/11/04,10,0,12,18,4
2021/11/04,0,10,2,18,5
2021/11/04,3,0,3,19,1
2021/11/04,3,0,6,19,2
2021/11/04,1,0,7,19,3
2021/11/04,17,0,24,19,4
2021/11/04,0,22,2,19,5
2021/11/04,,,,20,1
2021/11/04,,,,20,2
2021/11/04,,,,20,3
2021/11/04,,,,20,4
2021/11/04,,,,20,5
2021/11/04,4,0,4,21,1
2021/11/04,0,0,4,21,2
2021/11/04,0,0,4,21,3
2021/11/04,3,0,7,21,4
2021/11/04,0,1,6,21,5
2021/11/04,0,0,0,22,1
2021/11/04,1,0,1,22,2
2021/11/04,0,0,1,22,3
2021/11/04,1,0,2,22,4
2021/11/04,0,1,1,22,5
2021/11/04,,,,23,1
2021/11/04,,,,23,2
2021/11/04,,,,23,3
2021/11/04,,,,23,4
2021/11/04,,,,23,5
2021/11/04,4,0,4,24,1
2021/11/04,1,0,5,24,2
2021/11/04,0,0,5,24,3
2021/11/04,1,0,6,24,4
2021/11/04,0,5,1,24,5
2021/11/04,1,0,1,25,1
2021/11/04,0,0,1,25,2
2021/11/04,0,0,1,25,3
2021/11/04,3,0,4,25,4
2021/11/04,0,3,1,25,5
2021/11/04,2,0,2,26,1
2021/11/04,0,0,2,26,2
2021/11/04,0,0,2,26,3
2021/11/04,0,0,2,26,4
2021/11/04,0,0,2,26,5
2021/11/05,,,,1,1
2021/11/05,,,,1,2
2021/11/05,,,,1,3
2021/11/05,,,,1,4
2021/11/05,,,,1,5
2021/11/05,0,0,0,2,1
2021/11/05,12,0,12,2,2
2021/11/05,1,0,13,2,3
2021/11/05,5,0,18,2,4
2021/11/05,1,13,6,2,5
2021/11/05,1,0,1,3,1
2021/11/05,8,0,9,3,2
2021/11/05,5,0,14,3,3
2021/11/05,8,0,22,3,4
2021/11/05,0,19,3,3,5
2021/11/05,,,,4,1
2021/11/05,,,,4,2
2021/11/05,,,,4,3
2021/11/05,,,,4,4
2021/11/05,,,,4,5
2021/11/05,0,0,0,5,1
2021/11/05,5,0,5,5,2
2021/11/05,5,0,10,5,3
2021/11/05,2,0,12,5,4
2021/11/05,0,11,1,5,5
2021/11/05,0,0,0,6,1
2021/11/05,3,0,3,6,2
2021/11/05,3,0,6,6,3
2021/11/05,3,0,9,6,4
2021/11/05,0,9,0,6,5
2021/11/05,,,,7,1
2021/11/05,,,,7,2
2021/11/05,,,,7,3
2021/11/05,,,,7,4
2021/11/05,,,,7,5
2021/11/05,0,0,0,8,1
2021/11/05,3,0,3,8,2
2021/11/05,3,0,6,8,3
2021/11/05,7,0,13,8,4
2021/11/05,0,13,0,8,5
2021/11/05,0,0,0,9,1
2021/11/05,4,0,4,9,2
2021/11/05,3,0,7,9,3
2021/11/05,4,0,11,9,4
2021/11/05,0,9,2,9,5
2021/11/05,,,,10,1
2021/11/05,,,,10,2
2021/11/05,,,,10,3
2021/11/05,,,,10,4
2021/11/05,,,,10,5
2021/11/05,0,0,0,11,1
2021/11/05,6,0,6,11,2
2021/11/05,1,0,7,11,3
2021/11/05,5,0,12,11,4
2021/11/05,0,11,1,11,5
2021/11/05,,,,12,1
2021/11/05,,,,12,2
2021/11/05,,,,12,3
2021/11/05,,,,12,4
2021/11/05,,,,12,5
2021/11/05,0,0,0,13,1
2021/11/05,0,0,0,13,2
2021/11/05,0,0,0,13,3
2021/11/05,3,0,3,13,4
2021/11/05,0,4,-1,13,5
2021/11/05,,,,14,1
2021/11/05,,,,14,2
2021/11/05,,,,14,3
2021/11/05,,,,14,4
2021/11/05,,,,14,5
2021/11/05,3,0,3,15,1
2021/11/05,2,0,5,15,2
2021/11/05,2,0,7,15,3
2021/11/05,9,0,16,15,4
2021/11/05,0,14,2,15,5
2021/11/05,0,0,0,16,1
2021/11/05,3,0,3,16,2
2021/11/05,1,0,4,16,3
2021/11/05,4,0,8,16,4
2021/11/05,0,6,2,16,5
2021/11/05,,,,17,1
2021/11/05,,,,17,2
2021/11/05,,,,17,3
2021/11/05,,,,17,4
2021/11/05,,,,17,5
2021/11/05,3,0,3,18,1
2021/11/05,3,0,6,18,2
2021/11/05,0,0,6,18,3
2021/11/05,6,0,12,18,4
2021/11/05,0,10,2,18,5
2021/11/05,2,0,2,19,1
2021/11/05,1,0,3,19,2
2021/11/05,2,0,5,19,3
2021/11/05,18,0,23,19,4
2021/11/05,0,17,6,19,5
2021/11/05,,,,20,1
2021/11/05,,,,20,2
2021/11/05,,,,20,3
2021/11/05,,,,20,4
2021/11/05,,,,20,5
2021/11/05,4,0,4,21,1
2021/11/05,2,0,6,21,2
2021/11/05,1,0,7,21,3
2021/11/05,5,0,12,21,4
2021/11/05,0,9,3,21,5
2021/11/05,0,0,0,22,1
2021/11/05,0,0,0,22,2
2021/11/05,0,0,0,22,3
2021/11/05,3,0,3,22,4
2021/11/05,0,5,-2,22,5
2021/11/05,,,,23,1
2021/11/05,,,,23,2
2021/11/05,,,,23,3
2021/11/05,,,,23,4
2021/11/05,,,,23,5
2021/11/05,0,0,0,24,1
2021/11/05,1,0,1,24,2
2021/11/05,0,0,1,24,3
2021/11/05,3,0,4,24,4
2021/11/05,0,2,2,24,5
2021/11/05,0,0,0,25,1
2021/11/05,0,0,0,25,2
2021/11/05,0,0,0,25,3
2021/11/05,4,0,4,25,4
2021/11/05,0,4,0,25,5
2021/11/05,3,0,3,26,1
2021/11/05,0,0,3,26,2
2021/11/05,0,0,3,26,3
2021/11/05,1,0,4,26,4
2021/11/05,0,1,3,26,5
2021/11/06,,,,1,1
2021/11/06,,,,1,2
2021/11/06,,,,1,3
2021/11/06,,,,1,4
2021/11/06,,,,1,5
2021/11/06,0,0,0,2,1
2021/11/06,1,0,1,2,2
2021/11/06,3,0,4,2,3
2021/11/06,3,0,7,2,4
2021/11/06,0,2,5,2,5
2021/11/06,3,0,3,3,1
2021/11/06,2,0,5,3,2
2021/11/06,0,0,5,3,3
2021/11/06,9,0,14,3,4
2021/11/06,0,12,2,3,5
2021/11/06,,,,4,1
2021/11/06,,,,4,2
2021/11/06,,,,4,3
2021/11/06,,,,4,4
2021/11/06,,,,4,5
2021/11/06,3,0,3,5,1
2021/11/06,9,0,12,5,2
2021/11/06,2,0,14,5,3
2021/11/06,2,0,16,5,4
2021/11/06,0,5,11,5,5
2021/11/06,2,0,2,6,1
2021/11/06,2,0,4,6,2
2021/11/06,1,0,5,6,3
2021/11/06,6,0,11,6,4
2021/11/06,1,10,2,6,5
2021/11/06,,,,7,1
2021/11/06,,,,7,2
2021/11/06,,,,7,3
2021/11/06,,,,7,4
2021/11/06,,,,7,5
2021/11/06,0,0,0,8,1
2021/11/06,3,0,3,8,2
2021/11/06,2,0,5,8,3
2021/11/06,7,0,12,8,4
2021/11/06,0,7,5,8,5
2021/11/06,0,0,0,9,1
2021/11/06,10,0,10,9,2
2021/11/06,0,0,10,9,3
2021/11/06,18,0,28,9,4
2021/11/06,0,21,7,9,5
2021/11/06,,,,10,1
2021/11/06,,,,10,2
2021/11/06,,,,10,3
2021/11/06,,,,10,4
2021/11/06,,,,10,5
2021/11/06,1,0,1,11,1
2021/11/06,6,0,7,11,2
2021/11/06,2,0,9,11,3
2021/11/06,12,0,21,11,4
2021/11/06,0,17,4,11,5
2021/11/06,,,,12,1
2021/11/06,,,,12,2
2021/11/06,,,,12,3
2021/11/06,,,,12,4
2021/11/06,,,,12,5
2021/11/06,0,0,0,13,1
2021/11/06,1,0,1,13,2
2021/11/06,0,0,1,13,3
2021/11/06,12,0,13,13,4
2021/11/06,0,10,3,13,5
2021/11/06,,,,14,1
2021/11/06,,,,14,2
2021/11/06,,,,14,3
2021/11/06,,,,14,4
2021/11/06,,,,14,5
2021/11/06,3,0,3,15,1
2021/11/06,4,0,7,15,2
2021/11/06,2,0,9,15,3
2021/11/06,16,0,25,15,4
2021/11/06,1,24,2,15,5
2021/11/06,0,0,0,16,1
2021/11/06,0,0,0,16,2
2021/11/06,0,0,0,16,3
2021/11/06,17,0,17,16,4
2021/11/06,0,15,2,16,5
2021/11/06,,,,17,1
2021/11/06,,,,17,2
2021/11/06,,,,17,3
2021/11/06,,,,17,4
2021/11/06,,,,17,5
2021/11/06,0,0,0,18,1
2021/11/06,2,0,2,18,2
2021/11/06,1,0,3,18,3
2021/11/06,2,0,5,18,4
2021/11/06,0,4,1,18,5
2021/11/06,0,0,0,19,1
2021/11/06,3,0,3,19,2
2021/11/06,1,0,4,19,3
2021/11/06,10,0,14,19,4
2021/11/06,0,11,3,19,5
2021/11/06,,,,20,1
2021/11/06,,,,20,2
2021/11/06,,,,20,3
2021/11/06,,,,20,4
2021/11/06,,,,20,5
2021/11/06,2,0,2,21,1
2021/11/06,0,0,2,21,2
2021/11/06,2,0,4,21,3
2021/11/06,11,0,15,21,4
2021/11/06,0,14,1,21,5
2021/11/06,2,0,2,22,1
2021/11/06,2,0,4,22,2
2021/11/06,0,0,4,22,3
2021/11/06,0,0,4,22,4
2021/11/06,0,4,0,22,5
2021/11/06,,,,23,1
2021/11/06,,,,23,2
2021/11/06,,,,23,3
2021/11/06,,,,23,4
2021/11/06,,,,23,5
2021/11/06,0,0,0,24,1
2021/11/06,0,0,0,24,2
2021/11/06,0,0,0,24,3
2021/11/06,1,0,1,24,4
2021/11/06,0,1,0,24,5
2021/11/06,1,0,1,25,1
2021/11/06,0,0,1,25,2
2021/11/06,0,0,1,25,3
2021/11/06,3,0,4,25,4
2021/11/06,0,3,1,25,5
2021/11/06,0,0,0,26,1
2021/11/06,1,0,1,26,2
2021/11/06,0,0,1,26,3
2021/11/06,1,0,2,26,4
2021/11/06,0,2,0,26,5
2021/11/07,,,,1,1
2021/11/07,,,,1,2
2021/11/07,,,,1,3
2021/11/07,,,,1,4
2021/11/07,,,,1,5
2021/11/07,0,0,0,2,1
2021/11/07,3,0,3,2,2
2021/11/07,1,0,4,2,3
2021/11/07,1,0,5,2,4
2021/11/07,0,3,2,2,5
2021/11/07,0,0,0,3,1
2021/11/07,3,0,3,3,2
2021/11/07,0,0,3,3,3
2021/11/07,2,0,5,3,4
2021/11/07,0,5,0,3,5
2021/11/07,,,,4,1
2021/11/07,,,,4,2
2021/11/07,,,,4,3
2021/11/07,,,,4,4
2021/11/07,,,,4,5
2021/11/07,2,0,2,5,1
2021/11/07,3,0,5,5,2
2021/11/07,1,0,6,5,3
2021/11/07,8,0,14,5,4
2021/11/07,0,12,2,5,5
2021/11/07,1,0,1,6,1
2021/11/07,4,0,5,6,2
2021/11/07,1,0,6,6,3
2021/11/07,3,0,9,6,4
2021/11/07,0,7,2,6,5
2021/11/07,,,,7,1
2021/11/07,,,,7,2
2021/11/07,,,,7,3
2021/11/07,,,,7,4
2021/11/07,,,,7,5
2021/11/07,0,0,0,8,1
2021/11/07,4,0,4,8,2
2021/11/07,1,0,5,8,3
2021/11/07,17,1,21,8,4
2021/11/07,0,16,5,8,5
2021/11/07,0,0,0,9,1
2021/11/07,6,0,6,9,2
2021/11/07,3,0,9,9,3
2021/11/07,7,0,16,9,4
2021/11/07,0,13,3,9,5
2021/11/07,,,,10,1
2021/11/07,,,,10,2
2021/11/07,,,,10,3
2021/11/07,,,,10,4
2021/11/07,,,,10,5
2021/11/07,0,0,0,11,1
2021/11/07,3,0,3,11,2
2021/11/07,3,0,6,11,3
2021/11/07,7,0,13,11,4
2021/11/07,1,14,0,11,5
2021/11/07,,,,12,1
2021/11/07,,,,12,2
2021/11/07,,,,12,3
2021/11/07,,,,12,4
2021/11/07,,,,12,5
2021/11/07,0,0,0,13,1
2021/11/07,3,0,3,13,2
2021/11/07,1,0,4,13,3
2021/11/07,7,0,11,13,4
2021/11/07,0,8,3,13,5
2021/11/07,,,,14,1
2021/11/07,,,,14,2
2021/11/07,,,,14,3
2021/11/07,,,,14,4
2021/11/07,,,,14,5
2021/11/07,0,0,0,15,1
2021/11/07,9,0,9,15,2
2021/11/07,0,0,9,15,3
2021/11/07,10,0,19,15,4
2021/11/07,0,15,4,15,5
2021/11/07,1,0,1,16,1
2021/11/07,0,0,1,16,2
2021/11/07,0,0,1,16,3
2021/11/07,4,0,5,16,4
2021/11/07,0,5,0,16,5
2021/11/07,,,,17,1
2021/11/07,,,,17,2
2021/11/07,,,,17,3
2021/11/07,,,,17,4
2021/11/07,,,,17,5
2021/11/07,0,0,0,18,1
2021/11/07,0,0,0,18,2
2021/11/07,0,0,0,18,3
2021/11/07,2,0,2,18,4
2021/11/07,0,2,0,18,5
2021/11/07,3,0,3,19,1
2021/11/07,2,0,5,19,2
2021/11/07,0,0,5,19,3
