date,boarding_count,alighting_count,passenger_count,service_number,bus_stop_id
2021/12/01,4,0,6,16,4
2021/12/01,0,5,1,16,5
2021/12/01,4,0,4,17,1
2021/12/01,0,0,4,17,2
2021/12/01,1,0,5,17,3
2021/12/01,6,1,10,17,4
2021/12/01,0,8,2,17,5
2021/12/01,2,0,2,18,1
2021/12/01,2,0,4,18,2
2021/12/01,0,0,4,18,3
2021/12/01,4,0,8,18,4
2021/12/01,0,5,3,18,5
2021/12/01,2,0,2,19,1
2021/12/01,3,0,5,19,2
2021/12/01,2,0,7,19,3
2021/12/01,9,0,16,19,4
2021/12/01,0,10,6,19,5
2021/12/01,1,0,1,20,1
2021/12/01,0,0,1,20,2
2021/12/01,0,0,1,20,3
2021/12/01,2,0,3,20,4
2021/12/01,0,2,1,20,5
2021/12/01,3,0,3,21,1
2021/12/01,1,0,4,21,2
2021/12/01,0,0,4,21,3
2021/12/01,12,0,16,21,4
2021/12/01,0,10,6,21,5
2021/12/01,1,0,1,22,1
2021/12/01,1,0,2,22,2
2021/12/01,0,0,2,22,3
2021/12/01,6,0,8,22,4
2021/12/01,0,6,2,22,5
2021/12/01,1,0,1,23,1
2021/12/01,0,0,1,23,2
2021/12/01,0,0,1,23,3
2021/12/01,1,0,2,23,4
2021/12/01,0,3,-1,23,5
2021/12/01,1,0,1,24,1
2021/12/01,0,0,1,24,2
2021/12/01,0,0,1,24,3
2021/12/01,2,0,3,24,4
2021/12/01,0,1,2,24,5
2021/12/01,0,0,0,25,1
2021/12/01,1,0,1,25,2
2021/12/01,0,0,1,25,3
2021/12/01,2,1,2,25,4
2021/12/01,0,2,0,25,5
2021/12/01,1,0,1,26,1
2021/12/01,0,0,1,26,2
2021/12/01,0,0,1,26,3
2021/12/01,1,0,2,26,4
2021/12/01,0,1,1,26,5
2021/12/02,1,0,1,1,1
2021/12/02,2,0,3,1,2
2021/12/02,2,0,5,1,3
2021/12/02,4,0,9,1,4
2021/12/02,0,7,2,1,5
2021/12/02,1,0,1,2,1
2021/12/02,5,0,6,2,2
2021/12/02,3,0,9,2,3
2021/12/02,0,0,9,2,4
2021/12/02,0,6,3,2,5
2021/12/02,0,0,0,3,1
2021/12/02,11,0,11,3,2
2021/12/02,3,0,14,3,3
2021/12/02,5,0,19,3,4
2021/12/02,0,18,1,3,5
2021/12/02,0,0,0,4,1
2021/12/02,4,0,4,4,2
2021/12/02,7,0,11,4,3
2021/12/02,5,0,16,4,4
2021/12/02,1,13,4,4,5
2021/12/02,2,0,2,5,1
2021/12/02,3,0,5,5,2
2021/12/02,4,0,9,5,3
2021/12/02,4,0,13,5,4
2021/12/02,0,11,2,5,5
2021/12/02,0,0,0,6,1
2021/12/02,5,0,5,6,2
2021/12/02,1,0,6,6,3
2021/12/02,6,0,12,6,4
2021/12/02,0,12,0,6,5
2021/12/02,0,0,0,7,1
2021/12/02,1,0,1,7,2
2021/12/02,3,0,4,7,3
2021/12/02,5,0,9,7,4
2021/12/02,1,7,3,7,5
2021/12/02,2,0,2,8,1
2021/12/02,4,0,6,8,2
2021/12/02,1,0,7,8,3
2021/12/02,5,0,12,8,4
2021/12/02,0,9,3,8,5
2021/12/02,0,0,0,9,1
2021/12/02,3,0,3,9,2
2021/12/02,2,0,5,9,3
2021/12/02,9,0,14,9,4
2021/12/02,0,14,0,9,5
2021/12/02,0,0,0,10,1
2021/12/02,2,0,2,10,2
2021/12/02,2,0,4,10,3
2021/12/02,5,0,9,10,4
2021/12/02,0,7,2,10,5
2021/12/02,6,0,6,11,1
2021/12/02,4,0,10,11,2
2021/12/02,0,0,10,11,3
2021/12/02,4,0,14,11,4
2021/12/02,0,8,6,11,5
2021/12/02,0,0,0,12,1
2021/12/02,4,0,4,12,2
2021/12/02,3,0,7,12,3
2021/12/02,2,0,9,12,4
2021/12/02,0,9,0,12,5
2021/12/02,1,0,1,13,1
2021/12/02,0,0,1,13,2
2021/12/02,1,0,2,13,3
2021/12/02,3,0,5,13,4
2021/12/02,0,4,1,13,5
2021/12/02,0,0,0,14,1
2021/12/02,1,0,1,14,2
2021/12/02,0,0,1,14,3
2021/12/02,4,0,5,14,4
2021/12/02,0,3,2,14,5
2021/12/02,2,0,2,15,1
2021/12/02,0,0,2,15,2
2021/12/02,0,0,2,15,3
2021/12/02,12,0,14,15,4
2021/12/02,0,15,-1,15,5
2021/12/02,0,0,0,16,1
2021/12/02,5,0,5,16,2
2021/12/02,0,0,5,16,3
2021/12/02,2,0,7,16,4
2021/12/02,0,7,0,16,5
2021/12/02,3,0,3,17,1
2021/12/02,2,0,5,17,2
2021/12/02,0,0,5,17,3
2021/12/02,7,0,12,17,4
2021/12/02,0,7,5,17,5
2021/12/02,1,0,1,18,1
2021/12/02,3,0,4,18,2
2021/12/02,0,0,4,18,3
2021/12/02,7,0,11,18,4
2021/12/02,0,9,2,18,5
2021/12/02,1,0,1,19,1
2021/12/02,4,0,5,19,2
2021/12/02,1,0,6,19,3
2021/12/02,17,1,22,19,4
2021/12/02,0,17,5,19,5
2021/12/02,0,0,0,20,1
2021/12/02,2,0,2,20,2
2021/12/02,0,0,2,20,3
2021/12/02,5,0,7,20,4
2021/12/02,0,7,0,20,5
2021/12/02,2,0,2,21,1
2021/12/02,6,0,8,21,2
2021/12/02,0,0,8,21,3
2021/12/02,5,0,13,21,4
2021/12/02,0,10,3,21,5
2021/12/02,1,0,1,22,1
2021/12/02,0,0,1,22,2
2021/12/02,0,0,1,22,3
2021/12/02,3,0,4,22,4
2021/12/02,0,4,0,22,5
2021/12/02,1,0,1,23,1
2021/12/02,0,0,1,23,2
2021/12/02,0,0,1,23,3
2021/12/02,3,0,4,23,4
2021/12/02,0,6,-2,23,5
2021/12/02,2,0,2,24,1
2021/12/02,0,0,2,24,2
2021/12/02,0,0,2,24,3
2021/12/02,0,0,2,24,4
2021/12/02,0,0,2,24,5
2021/12/02,0,0,0,25,1
2021/12/02,0,0,0,25,2
2021/12/02,0,0,0,25,3
2021/12/02,2,0,2,25,4
2021/12/02,0,1,1,25,5
2021/12/02,3,0,3,26,1
2021/12/02,1,0,4,26,2
2021/12/02,0,0,4,26,3
2021/12/02,2,0,6,26,4
2021/12/02,0,3,3,26,5
2021/12/03,1,0,1,1,1
2021/12/03,2,0,3,1,2
2021/12/03,3,0,6,1,3
2021/12/03,2,0,8,1,4
2021/12/03,0,5,3,1,5
2021/12/03,2,0,2,2,1
2021/12/03,7,0,9,2,2
2021/12/03,3,0,12,2,3
2021/12/03,4,0,16,2,4
2021/12/03,0,11,5,2,5
2021/12/03,2,0,2,3,1
2021/12/03,18,3,17,3,2
2021/12/03,5,0,22,3,3
2021/12/03,5,0,27,3,4
2021/12/03,3,25,5,3,5
2021/12/03,1,0,1,4,1
2021/12/03,6,0,7,4,2
2021/12/03,5,0,12,4,3
2021/12/03,5,0,17,4,4
2021/12/03,0,16,1,4,5
2021/12/03,1,0,1,5,1
2021/12/03,3,0,4,5,2
2021/12/03,2,0,6,5,3
2021/12/03,12,0,18,5,4
2021/12/03,0,16,2,5,5
2021/12/03,0,0,0,6,1
2021/12/03,4,0,4,6,2
2021/12/03,2,0,6,6,3
2021/12/03,7,0,13,6,4
2021/12/03,0,10,3,6,5
2021/12/03,1,0,1,7,1
2021/12/03,2,0,3,7,2
2021/12/03,0,0,3,7,3
2021/12/03,2,0,5,7,4
2021/12/03,0,4,1,7,5
2021/12/03,1,0,1,8,1
2021/12/03,5,0,6,8,2
2021/12/03,2,0,8,8,3
2021/12/03,5,0,13,8,4
2021/12/03,0,14,-1,8,5
2021/12/03,0,0,0,9,1
2021/12/03,7,0,7,9,2
2021/12/03,0,0,7,9,3
2021/12/03,3,0,10,9,4
2021/12/03,0,9,1,9,5
2021/12/03,1,0,1,10,1
2021/12/03,5,0,6,10,2
2021/12/03,2,0,8,10,3
2021/12/03,13,0,21,10,4
2021/12/03,0,16,5,10,5
2021/12/03,1,0,1,11,1
2021/12/03,2,0,3,11,2
2021/12/03,2,0,5,11,3
2021/12/03,10,0,15,11,4
2021/12/03,0,14,1,11,5
2021/12/03,1,0,1,12,1
2021/12/03,4,0,5,12,2
2021/12/03,1,0,6,12,3
2021/12/03,4,0,10,12,4
2021/12/03,0,10,0,12,5
2021/12/03,0,0,0,13,1
2021/12/03,3,0,3,13,2
2021/12/03,2,0,5,13,3
2021/12/03,1,0,6,13,4
2021/12/03,0,6,0,13,5
2021/12/03,1,0,1,14,1
2021/12/03,2,0,3,14,2
2021/12/03,2,0,5,14,3
2021/12/03,6,1,10,14,4
2021/12/03,0,8,2,14,5
2021/12/03,2,0,2,15,1
2021/12/03,2,0,4,15,2
2021/12/03,2,0,6,15,3
2021/12/03,13,0,19,15,4
2021/12/03,0,16,3,15,5
2021/12/03,0,0,0,16,1
2021/12/03,1,0,1,16,2
2021/12/03,1,0,2,16,3
2021/12/03,9,0,11,16,4
2021/12/03,1,9,3,16,5
2021/12/03,2,0,2,17,1
2021/12/03,2,0,4,17,2
2021/12/03,1,0,5,17,3
2021/12/03,9,0,14,17,4
2021/12/03,0,15,-1,17,5
2021/12/03,4,0,4,18,1
2021/12/03,2,0,6,18,2
2021/12/03,0,0,6,18,3
2021/12/03,7,0,13,18,4
2021/12/03,0,9,4,18,5
2021/12/03,1,0,1,19,1
2021/12/03,3,0,4,19,2
2021/12/03,1,0,5,19,3
2021/12/03,13,0,18,19,4
2021/12/03,0,19,-1,19,5
2021/12/03,1,0,1,20,1
2021/12/03,1,0,2,20,2
2021/12/03,0,0,2,20,3
2021/12/03,6,0,8,20,4
2021/12/03,0,7,1,20,5
2021/12/03,1,0,1,21,1
2021/12/03,1,0,2,21,2
2021/12/03,0,0,2,21,3
2021/12/03,9,0,11,21,4
2021/12/03,0,9,2,21,5
2021/12/03,2,0,2,22,1
2021/12/03,1,0,3,22,2
2021/12/03,0,0,3,22,3
2021/12/03,4,0,7,22,4
2021/12/03,0,5,2,22,5
2021/12/03,0,0,0,23,1
2021/12/03,0,0,0,23,2
2021/12/03,0,0,0,23,3
2021/12/03,2,0,2,23,4
2021/12/03,0,4,-2,23,5
2021/12/03,3,0,3,24,1
2021/12/03,3,0,6,24,2
2021/12/03,0,0,6,24,3
2021/12/03,0,0,6,24,4
2021/12/03,0,3,3,24,5
2021/12/03,1,0,1,25,1
2021/12/03,0,0,1,25,2
2021/12/03,0,0,1,25,3
2021/12/03,1,0,2,25,4
2021/12/03,0,1,1,25,5
2021/12/03,1,0,1,26,1
2021/12/03,0,0,1,26,2
2021/12/03,0,0,1,26,3
2021/12/03,2,0,3,26,4
2021/12/03,0,1,2,26,5
2021/12/04,1,0,1,1,1
2021/12/04,0,0,1,1,2
2021/12/04,0,0,1,1,3
2021/12/04,1,0,2,1,4
2021/12/04,0,2,0,1,5
2021/12/04,0,0,0,2,1
2021/12/04,0,0,0,2,2
2021/12/04,2,0,2,2,3
2021/12/04,1,0,3,2,4
2021/12/04,0,2,1,2,5
2021/12/04,1,0,1,3,1
2021/12/04,2,0,3,3,2
2021/12/04,1,0,4,3,3
2021/12/04,7,0,11,3,4
2021/12/04,0,5,6,3,5
2021/12/04,3,0,3,4,1
2021/12/04,3,0,6,4,2
2021/12/04,1,0,7,4,3
2021/12/04,6,0,13,4,4
2021/12/04,1,6,8,4,5
2021/12/04,1,0,1,5,1
2021/12/04,0,0,1,5,2
2021/12/04,2,0,3,5,3
2021/12/04,3,0,6,5,4
2021/12/04,0,3,3,5,5
2021/12/04,1,0,1,6,1
2021/12/04,3,0,4,6,2
2021/12/04,3,0,7,6,3
2021/12/04,8,0,15,6,4
2021/12/04,0,9,6,6,5
2021/12/04,0,0,0,7,1
2021/12/04,3,0,3,7,2
2021/12/04,0,0,3,7,3
2021/12/04,7,0,10,7,4
2021/12/04,0,9,1,7,5
2021/12/04,1,0,1,8,1
2021/12/04,1,0,2,8,2
2021/12/04,0,0,2,8,3
2021/12/04,10,0,12,8,4
2021/12/04,0,6,6,8,5
2021/12/04,0,0,0,9,1
2021/12/04,3,0,3,9,2
2021/12/04,3,0,6,9,3
2021/12/04,8,0,14,9,4
2021/12/04,1,16,-1,9,5
2021/12/04,0,0,0,10,1
2021/12/04,8,0,8,10,2
2021/12/04,0,0,8,10,3
2021/12/04,8,0,16,10,4
2021/12/04,1,7,10,10,5
2021/12/04,2,0,2,11,1
2021/12/04,5,0,7,11,2
2021/12/04,2,0,9,11,3
2021/12/04,13,0,22,11,4
2021/12/04,0,15,7,11,5
2021/12/04,0,0,0,12,1
2021/12/04,4,0,4,12,2
2021/12/04,1,0,5,12,3
2021/12/04,17,0,22,12,4
2021/12/04,0,14,8,12,5
2021/12/04,0,0,0,13,1
2021/12/04,1,0,1,13,2
2021/12/04,3,0,4,13,3
2021/12/04,9,0,13,13,4
2021/12/04,0,11,2,13,5
2021/12/04,1,0,1,14,1
2021/12/04,2,0,3,14,2
2021/12/04,0,0,3,14,3
2021/12/04,8,0,11,14,4
2021/12/04,0,11,0,14,5
2021/12/04,1,0,1,15,1
2021/12/04,4,0,5,15,2
2021/12/04,1,0,6,15,3
2021/12/04,11,0,17,15,4
2021/12/04,0,17,0,15,5
2021/12/04,0,0,0,16,1
2021/12/04,4,0,4,16,2
2021/12/04,1,0,5,16,3
2021/12/04,8,0,13,16,4
2021/12/04,0,9,4,16,5
2021/12/04,0,0,0,17,1
2021/12/04,1,0,1,17,2
2021/12/04,0,0,1,17,3
2021/12/04,6,0,7,17,4
2021/12/04,0,8,-1,17,5
2021/12/04,1,0,1,18,1
2021/12/04,4,0,5,18,2
2021/12/04,0,0,5,18,3
2021/12/04,14,0,19,18,4
2021/12/04,0,15,4,18,5
2021/12/04,0,0,0,19,1
2021/12/04,4,0,4,19,2
2021/12/04,0,0,4,19,3
2021/12/04,3,1,6,19,4
2021/12/04,0,4,2,19,5
2021/12/04,0,0,0,20,1
2021/12/04,1,0,1,20,2
2021/12/04,0,0,1,20,3
2021/12/04,16,0,17,20,4
2021/12/04,0,20,-3,20,5
2021/12/04,1,0,1,21,1
2021/12/04,1,0,2,21,2
2021/12/04,0,0,2,21,3
2021/12/04,21,1,22,21,4
2021/12/04,0,18,4,21,5
2021/12/04,0,0,0,22,1
2021/12/04,1,0,1,22,2
2021/12/04,0,0,1,22,3
2021/12/04,0,0,1,22,4
2021/12/04,1,0,2,22,5
2021/12/04,1,0,1,23,1
2021/12/04,0,0,1,23,2
2021/12/04,0,0,1,23,3
2021/12/04,0,0,1,23,4
2021/12/04,0,1,0,23,5
2021/12/04,0,0,0,24,1
2021/12/04,0,0,0,24,2
2021/12/04,0,0,0,24,3
2021/12/04,4,0,4,24,4
2021/12/04,0,2,2,24,5
2021/12/04,0,0,0,25,1
2021/12/04,0,0,0,25,2
2021/12/04,0,0,0,25,3
2021/12/04,1,0,1,25,4
2021/12/04,0,1,0,25,5
2021/12/04,0,0,0,26,1
2021/12/04,2,0,2,26,2
2021/12/04,0,0,2,26,3
2021/12/04,1,0,3,26,4
2021/12/04,0,3,0,26,5
2021/12/05,1,0,1,1,1
2021/12/05,2,0,3,1,2
2021/12/05,0,0,3,1,3
2021/12/05,3,0,6,1,4
2021/12/05,0,3,3,1,5
2021/12/05,1,0,1,2,1
2021/12/05,5,0,6,2,2
2021/12/05,6,0,12,2,3
2021/12/05,2,0,14,2,4
2021/12/05,0,4,10,2,5
2021/12/05,1,0,1,3,1
2021/12/05,1,0,2,3,2
2021/12/05,0,0,2,3,3
2021/12/05,3,0,5,3,4
2021/12/05,0,2,3,3,5
2021/12/05,1,0,1,4,1
2021/12/05,1,0,2,4,2
2021/12/05,3,0,5,4,3
2021/12/05,6,0,11,4,4
2021/12/05,0,9,2,4,5
2021/12/05,3,0,3,5,1
2021/12/05,3,0,6,5,2
2021/12/05,0,0,6,5,3
2021/12/05,2,0,8,5,4
2021/12/05,2,7,3,5,5
2021/12/05,2,0,2,6,1
2021/12/05,2,0,4,6,2
2021/12/05,1,0,5,6,3
2021/12/05,8,0,13,6,4
2021/12/05,0,5,8,6,5
2021/12/05,1,0,1,7,1
2021/12/05,2,0,3,7,2
2021/12/05,1,0,4,7,3
2021/12/05,2,0,6,7,4
2021/12/05,1,5,2,7,5
2021/12/05,0,0,0,8,1
2021/12/05,1,0,1,8,2
2021/12/05,4,0,5,8,3
2021/12/05,5,0,10,8,4
2021/12/05,0,9,1,8,5
2021/12/05,1,0,1,9,1
2021/12/05,6,0,7,9,2
2021/12/05,2,0,9,9,3
2021/12/05,7,0,16,9,4
2021/12/05,0,15,1,9,5
2021/12/05,5,0,5,10,1
2021/12/05,4,0,9,10,2
2021/12/05,2,0,11,10,3
2021/12/05,8,0,19,10,4
2021/12/05,1,12,8,10,5
2021/12/05,1,0,1,11,1
2021/12/05,4,0,5,11,2
2021/12/05,3,0,8,11,3
2021/12/05,4,0,12,11,4
2021/12/05,0,7,5,11,5
2021/12/05,8,0,8,12,1
2021/12/05,6,0,14,12,2
2021/12/05,4,0,18,12,3
2021/12/05,12,1,29,12,4
2021/12/05,0,18,11,12,5
2021/12/05,0,0,0,13,1
2021/12/05,1,0,1,13,2
2021/12/05,0,0,1,13,3
2021/12/05,3,0,4,13,4
2021/12/05,0,3,1,13,5
2021/12/05,0,0,0,14,1
2021/12/05,0,0,0,14,2
2021/12/05,2,0,2,14,3
2021/12/05,14,0,16,14,4
2021/12/05,0,16,0,14,5
2021/12/05,0,0,0,15,1
2021/12/05,2,0,2,15,2
2021/12/05,0,0,2,15,3
2021/12/05,14,0,16,15,4
2021/12/05,0,17,-1,15,5
2021/12/05,0,0,0,16,1
2021/12/05,0,0,0,16,2
2021/12/05,2,0,2,16,3
2021/12/05,9,0,11,16,4
2021/12/05,0,9,2,16,5
2021/12/05,0,0,0,17,1
2021/12/05,0,0,0,17,2
2021/12/05,0,0,0,17,3
2021/12/05,12,0,12,17,4
2021/12/05,0,19,-7,17,5
2021/12/05,0,0,0,18,1
2021/12/05,1,0,1,18,2
2021/12/05,0,0,1,18,3
2021/12/05,0,0,1,18,4
2021/12/05,0,1,0,18,5
2021/12/05,0,0,0,19,1
2021/12/05,0,0,0,19,2
2021/12/05,1,0,1,19,3
2021/12/05,7,0,8,19,4
2021/12/05,0,6,2,19,5
2021/12/05,1,0,1,20,1
2021/12/05,0,0,1,20,2
2021/12/05,0,0,1,20,3
2021/12/05,2,0,3,20,4
2021/12/05,0,2,1,20,5
2021/12/05,3,0,3,21,1
2021/12/05,3,0,6,21,2
2021/12/05,0,0,6,21,3
2021/12/05,4,0,10,21,4
2021/12/05,0,5,5,21,5
2021/12/05,0,0,0,22,1
2021/12/05,0,0,0,22,2
2021/12/05,0,0,0,22,3
2021/12/05,5,0,5,22,4
2021/12/05,0,3,2,22,5
2021/12/05,0,0,0,23,1
2021/12/05,0,0,0,23,2
2021/12/05,0,0,0,23,3
2021/12/05,0,0,0,23,4
2021/12/05,0,0,0,23,5
2021/12/05,0,0,0,24,1
2021/12/05,0,0,0,24,2
2021/12/05,0,0,0,24,3
2021/12/05,0,0,0,24,4
2021/12/05,0,0,0,24,5
2021/12/05,1,0,1,25,1
2021/12/05,0,0,1,25,2
2021/12/05,0,0,1,25,3
2021/12/05,1,0,2,25,4
2021/12/05,0,1,1,25,5
2021/12/05,1,0,1,26,1
2021/12/05,1,0,2,26,2
2021/12/05,0,0,2,26,3
2021/12/05,0,0,2,26,4
2021/12/05,0,0,2,26,5
2021/12/06,1,0,1,1,1
2021/12/06,2,0,3,1,2
2021/12/06,0,0,3,1,3
2021/12/06,4,0,7,1,4
2021/12/06,0,4,3,1,5
2021/12/06,1,0,1,2,1
2021/12/06,4,0,5,2,2
2021/12/06,2,0,7,2,3
2021/12/06,4,0,11,2,4
2021/12/06,0,5,6,2,5
2021/12/06,3,0,3,3,1
2021/12/06,10,0,13,3,2
2021/12/06,4,0,17,3,3
2021/12/06,3,0,20,3,4
2021/12/06,0,18,2,3,5
2021/12/06,2,0,2,4,1
2021/12/06,4,0,6,4,2
2021/12/06,7,0,13,4,3
2021/12/06,9,1,21,4,4
2021/12/06,0,14,7,4,5
2021/12/06,2,0,2,5,1
2021/12/06,5,0,7,5,2
2021/12/06,5,0,12,5,3
2021/12/06,2,0,14,5,4
2021/12/06,0,11,3,5,5
2021/12/06,1,0,1,6,1
2021/12/06,4,0,5,6,2
2021/12/06,1,0,6,6,3
2021/12/06,5,0,11,6,4
2021/12/06,0,12,-1,6,5
2021/12/06,0,0,0,7,1
2021/12/06,1,0,1,7,2
2021/12/06,3,0,4,7,3
2021/12/06,6,0,10,7,4
2021/12/06,0,8,2,7,5
2021/12/06,0,0,0,8,1
2021/12/06,3,0,3,8,2
2021/12/06,0,0,3,8,3
2021/12/06,5,0,8,8,4
2021/12/06,0,8,0,8,5
2021/12/06,1,0,1,9,1
2021/12/06,3,0,4,9,2
2021/12/06,3,0,7,9,3
2021/12/06,6,0,13,9,4
2021/12/06,0,11,2,9,5
2021/12/06,5,0,5,10,1
2021/12/06,1,0,6,10,2
2021/12/06,1,0,7,10,3
2021/12/06,8,0,15,10,4
2021/12/06,0,12,3,10,5
2021/12/06,1,0,1,11,1
2021/12/06,0,0,1,11,2
2021/12/06,0,0,1,11,3
2021/12/06,7,0,8,11,4
2021/12/06,0,12,-4,11,5
2021/12/06,0,0,0,12,1
2021/12/06,0,0,0,12,2
2021/12/06,0,0,0,12,3
2021/12/06,7,0,7,12,4
2021/12/06,0,8,-1,12,5
2021/12/06,0,0,0,13,1
2021/12/06,1,0,1,13,2
2021/12/06,1,0,2,13,3
2021/12/06,0,0,2,13,4
2021/12/06,0,2,0,13,5
2021/12/06,3,0,3,14,1
2021/12/06,3,0,6,14,2
2021/12/06,0,0,6,14,3
2021/12/06,9,0,15,14,4
2021/12/06,1,12,4,14,5
2021/12/06,1,0,1,15,1
2021/12/06,3,0,4,15,2
2021/12/06,2,0,6,15,3
2021/12/06,6,0,12,15,4
2021/12/06,0,10,2,15,5
2021/12/06,3,0,3,16,1
2021/12/06,0,0,0,16,2
2021/12/06,0,0,0,16,3
2021/12/06,10,0,10,16,4
2021/12/06,1,12,-1,16,5
2021/12/06,0,0,0,17,1
2021/12/06,0,0,3,17,2
2021/12/06,0,0,3,17,3
2021/12/06,6,0,9,17,4
2021/12/06,0,4,5,17,5
2021/12/06,0,0,0,18,1
2021/12/06,2,0,2,18,2
2021/12/06,1,0,3,18,3
2021/12/06,9,0,12,18,4
2021/12/06,0,8,4,18,5
2021/12/06,3,0,3,19,1
2021/12/06,1,0,4,19,2
2021/12/06,2,0,6,19,3
2021/12/06,13,0,19,19,4
2021/12/06,0,16,3,19,5
2021/12/06,0,0,0,20,1
2021/12/06,0,0,0,20,2
2021/12/06,0,0,0,20,3
2021/12/06,6,0,6,20,4
2021/12/06,0,5,1,20,5
2021/12/06,2,0,2,21,1
2021/12/06,3,0,5,21,2
2021/12/06,1,0,6,21,3
2021/12/06,2,0,8,21,4
2021/12/06,0,6,2,21,5
2021/12/06,0,0,0,22,1
2021/12/06,2,0,2,22,2
2021/12/06,0,0,2,22,3
2021/12/06,1,0,3,22,4
2021/12/06,0,2,1,22,5
2021/12/06,0,0,0,23,1
2021/12/06,0,0,0,23,2
2021/12/06,0,0,0,23,3
2021/12/06,0,0,0,23,4
2021/12/06,0,1,-1,23,5
2021/12/06,1,0,1,24,1
2021/12/06,0,0,1,24,2
2021/12/06,0,0,1,24,3
2021/12/06,0,0,1,24,4
2021/12/06,0,0,1,24,5
2021/12/06,0,0,0,25,1
2021/12/06,0,0,0,25,2
2021/12/06,0,0,0,25,3
2021/12/06,3,0,3,25,4
2021/12/06,0,2,1,25,5
2021/12/06,2,0,2,26,1
2021/12/06,1,0,3,26,2
2021/12/06,0,0,3,26,3
2021/12/06,0,0,3,26,4
2021/12/06,0,1,2,26,5
2021/12/07,0,0,0,1,1
2021/12/07,2,0,2,1,2
2021/12/07,0,0,2,1,3
2021/12/07,1,0,3,1,4
2021/12/07,0,4,-1,1,5
2021/12/07,0,0,0,2,1
2021/12/07,7,0,7,2,2
2021/12/07,1,0,8,2,3
2021/12/07,2,0,10,2,4
2021/12/07,0,8,2,2,5
2021/12/07,2,0,2,3,1
2021/12/07,10,0,12,3,2
2021/12/07,4,0,16,3,3
2021/12/07,3,0,19,3,4
2021/12/07,0,17,2,3,5
2021/12/07,2,0,2,4,1
2021/12/07,8,0,10,4,2
2021/12/07,7,0,17,4,3
2021/12/07,9,0,26,4,4
2021/12/07,1,17,10,4,5
2021/12/07,2,0,2,5,1
2021/12/07,4,1,5,5,2
2021/12/07,4,0,9,5,3
2021/12/07,8,0,17,5,4
2021/12/07,0,15,2,5,5
2021/12/07,0,0,0,6,1
2021/12/07,3,0,3,6,2
2021/12/07,0,0,3,6,3
2021/12/07,3,0,6,6,4
2021/12/07,0,4,2,6,5
2021/12/07,0,0,0,7,1
2021/12/07,1,0,1,7,2
2021/12/07,1,0,2,7,3
2021/12/07,2,0,4,7,4
2021/12/07,0,4,0,7,5
2021/12/07,1,0,1,8,1
2021/12/07,1,0,2,8,2
2021/12/07,2,0,4,8,3
